.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat
unraveledlitterpowerably@timestudy_com/2021-12-22/phone_promptresponse_clean_2021-12-22.csv,20,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2021-12-22,2021-12-22 19:40:00 CST,GMT-06:00,1640223600317,Completed,2021-12-22,2021-12-22 19:47:38 CST,1640224058305,2,set_1,25,9,Not at all,Quite a bit,A little,Extremely,Moderately,A little,A little,Not at all,Moderately,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Probably will,Not really,Yes,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2021-12-23/phone_promptresponse_clean_2021-12-23.csv,24,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-12-23,2021-12-23 19:38:00 CST,GMT-06:00,1640309880283,Completed,2021-12-23,2021-12-23 19:44:19 CST,1640310259693,2,set_1,25,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,A little,Not at all,A little,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-12-25/phone_promptresponse_clean_2021-12-25.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-12-25,2021-12-25 20:24:00 CST,GMT-06:00,1640485440260,Completed,2021-12-25,2021-12-25 20:26:24 CST,1640485584080,1,set_3,23,9,A little,Quite a bit,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Moderately,Quite a bit,A little,Not at all,Very much so,No,Did not have to work today,0,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-12-26/phone_promptresponse_clean_2021-12-26.csv,22,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-12-26,2021-12-26 19:43:00 CST,GMT-06:00,1640569380231,Completed,2021-12-26,2021-12-26 19:47:10 CST,1640569630539,1,set_3,47,9,Not at all,Quite a bit,A little,Moderately,A little,Quite a bit,Moderately,Moderately,Not at all,Moderately,A little,Not at all,A little,Quite a bit,Not sure,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,Sort of,Yes,,,,Not really,but had a goal,Sort of,Yes,Not at all,A little,I am not experiencing viral symptoms,0 days,1 day,More,More,A lot less,Very little,Moderate,,,,
unraveledlitterpowerably@timestudy_com/2021-12-27/phone_promptresponse_clean_2021-12-27.csv,22,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-12-27,2021-12-27 20:40:00 CST,GMT-06:00,1640659200356,Completed,2021-12-27,2021-12-27 20:44:56 CST,1640659496204,1,set_2,24,9,Not at all,Quite a bit,A little,Extremely,Moderately,Moderately,A little,Not at all,A little,Very much so,Moderately,Not at all,A little,Very much so,No,No,0,,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2021-12-28/phone_promptresponse_clean_2021-12-28.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-12-28,2021-12-28 19:18:00 CST,GMT-06:00,1640740680229,Completed,2021-12-28,2021-12-28 19:22:12 CST,1640740932818,1,set_1,24,9,A little,Not at all,Extremely,Not at all,Not at all,Moderately,Quite a bit,Moderately,Not at all,A little,Moderately,Very much so,Quite a bit,A little,Yes,Did not have to work today,0,,,,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-12-29/phone_promptresponse_clean_2021-12-29.csv,18,unraveledlitterpowerably,Daily,TIME,RANDOM,18,19,2021-12-29,2021-12-29 18:26:00 CST,GMT-06:00,1640823960241,Completed,2021-12-29,2021-12-29 18:32:07 CST,1640824327324,2,set_2,23,9,Quite a bit,Not at all,Extremely,Not at all,A little,Moderately,Quite a bit,A little,Not at all,A little,Moderately,Very much so,Quite a bit,A little,Yes,Yes,0,,,,,,,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-12-30/phone_promptresponse_clean_2021-12-30.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,18,19,2021-12-30,2021-12-30 18:29:00 CST,GMT-06:00,1640910540544,Completed,2021-12-30,2021-12-30 19:35:23 CST,1640914523917,2,set_4,24,9,A little,A little,Extremely,Not at all,A little,Quite a bit,Moderately,A little,Not at all,A little,Moderately,Very much so,Quite a bit,A little,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2021-12-31/phone_promptresponse_clean_2021-12-31.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2021-12-31,2021-12-31 20:34:00 CST,GMT-06:00,1641004440218,Completed,2021-12-31,2021-12-31 20:43:25 CST,1641005005944,2,set_3,23,9,Moderately,A little,Quite a bit,Not at all,A little,Quite a bit,Quite a bit,A little,Not at all,A little,Moderately,Moderately,Quite a bit,Moderately,Yes,Did not have to work today,0,A little,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-01/phone_promptresponse_clean_2022-01-01.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-01-01,2022-01-01 20:27:00 CST,GMT-06:00,1641090420265,Completed,2022-01-01,2022-01-01 20:28:20 CST,1641090500247,1,set_1,24,9,A little,Quite a bit,A little,Quite a bit,A little,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Very much so,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-02/phone_promptresponse_clean_2022-01-02.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2022-01-02,2022-01-02 19:46:00 CST,GMT-06:00,1641174360254,Completed,2022-01-02,2022-01-02 20:53:40 CST,1641178420912,2,set_1,49,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,Yes,Yes,Yes,,,,Not really,Maybe,Sort of,Not really,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot more,Less,A lot more,Very little,Moderate,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-01-03/phone_promptresponse_clean_2022-01-03.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2022-01-03,2022-01-03 19:47:00 CST,GMT-06:00,1641260820249,Completed,2022-01-03,2022-01-03 19:59:54 CST,1641261594744,2,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Moderately,A little,A little,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-04/phone_promptresponse_clean_2022-01-04.csv,18,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-04,2022-01-04 19:33:00 CST,GMT-06:00,1641346380279,Completed,2022-01-04,2022-01-04 19:39:22 CST,1641346762463,2,set_2,24,9,Not at all,Moderately,Quite a bit,Not at all,A little,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,Not sure,Yes,0,,,,,,,,,,Quite a bit,Might,Yes,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-01-05/phone_promptresponse_clean_2022-01-05.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-05,2022-01-05 19:24:00 CST,GMT-06:00,1641432240296,Completed,2022-01-05,2022-01-05 19:52:11 CST,1641433931643,2,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,A little,A little,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-06/phone_promptresponse_clean_2022-01-06.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-06,2022-01-06 19:10:00 CST,GMT-06:00,1641517800314,Completed,2022-01-06,2022-01-06 19:11:45 CST,1641517905124,1,set_4,24,9,Not at all,Moderately,Quite a bit,Not at all,A little,Moderately,A little,Not at all,Not at all,Moderately,Very much so,Quite a bit,Quite a bit,Not at all,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Quite a bit,Definitely will,Not really
unraveledlitterpowerably@timestudy_com/2022-01-07/phone_promptresponse_clean_2022-01-07.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-07,2022-01-07 19:28:00 CST,GMT-06:00,1641605280339,Completed,2022-01-07,2022-01-07 19:30:06 CST,1641605406683,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Quite a bit,A little,Not at all,Not at all,Moderately,Moderately,Not at all,A little,Very much so,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Not really
unraveledlitterpowerably@timestudy_com/2022-01-08/phone_promptresponse_clean_2022-01-08.csv,15,unraveledlitterpowerably,Daily,TIME,RANDOM,18,19,2022-01-08,2022-01-08 18:17:00 CST,GMT-06:00,1641687420242,Completed,2022-01-08,2022-01-08 18:18:39 CST,1641687519733,1,set_3,24,9,A little,A little,Quite a bit,Not at all,Moderately,A little,Moderately,Not at all,Not at all,A little,Quite a bit,Very much so,Quite a bit,Not at all,Yes,Did not have to work today,0,Not at all,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-09/phone_promptresponse_clean_2022-01-09.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-09,2022-01-09 19:23:00 CST,GMT-06:00,1641777780223,Completed,2022-01-09,2022-01-09 19:32:48 CST,1641778368193,2,set_2,47,9,Not at all,Quite a bit,Not at all,Not at all,A little,Quite a bit,Quite a bit,A little,Not at all,Moderately,Very much so,Not at all,A little,Very much so,Yes,Did not have to work today,0,,,,,,,,Yes,Yes,Very much so,Probably will,Yes,Sort of,Maybe,Sort of,Yes,Not at all,Extremely,I am currently experiencing severe viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,A lot less,Quite a bit,Extremely,,,,
unraveledlitterpowerably@timestudy_com/2022-01-10/phone_promptresponse_clean_2022-01-10.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-10,2022-01-10 19:12:00 CST,GMT-06:00,1641863520344,Completed,2022-01-10,2022-01-10 19:13:24 CST,1641863604056,1,set_4,24,9,Moderately,Not at all,Moderately,Not at all,Not at all,Moderately,Moderately,A little,Not at all,A little,Moderately,Quite a bit,Moderately,A little,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat,Quite a bit,Might,Not really
unraveledlitterpowerably@timestudy_com/2022-01-11/phone_promptresponse_clean_2022-01-11.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,18,19,2022-01-11,2022-01-11 18:20:00 CST,GMT-06:00,1641946800539,Completed,2022-01-11,2022-01-11 18:24:04 CST,1641947044050,1,set_2,23,9,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,Quite a bit,Not at all,A little,Very much so,Quite a bit,Quite a bit,A little,Yes,Yes,0,,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-12/phone_promptresponse_clean_2022-01-12.csv,18,unraveledlitterpowerably,Daily,TIME,RANDOM,17,18,2022-01-12,2022-01-12 17:15:00 CST,GMT-06:00,1642029300404,Completed,2022-01-12,2022-01-12 17:23:24 CST,1642029804360,2,set_3,23,9,Not at all,Moderately,A little,Not at all,Moderately,Moderately,Moderately,Quite a bit,Not at all,A little,Quite a bit,A little,A little,Quite a bit,Yes,Yes,0,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-13/phone_promptresponse_clean_2022-01-13.csv,19,unraveledlitterpowerably,Daily,BURST,RANDOM,18,19,2022-01-13,2022-01-13 18:35:00 CST,GMT-06:00,1642120500208,Completed,2022-01-13,2022-01-13 18:37:43 CST,1642120663204,1,set_3,23,9,Not at all,Moderately,Moderately,A little,A little,Moderately,A little,Quite a bit,Not at all,Moderately,Quite a bit,Moderately,Moderately,A little,Yes,Yes,0,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-14/phone_promptresponse_clean_2022-01-14.csv,17,unraveledlitterpowerably,Daily,BURST,RANDOM,18,19,2022-01-14,2022-01-14 18:44:00 CST,GMT-06:00,1642207440222,Completed,2022-01-14,2022-01-14 18:53:00 CST,1642207980602,2,set_4,24,9,A little,Moderately,Extremely,Not at all,A little,Moderately,A little,Extremely,Not at all,A little,Quite a bit,Very much so,Moderately,Moderately,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much,Quite a bit,Might,Sort of
unraveledlitterpowerably@timestudy_com/2022-01-15/phone_promptresponse_clean_2022-01-15.csv,18,unraveledlitterpowerably,Daily,BURST,RANDOM,18,19,2022-01-15,2022-01-15 18:13:00 CST,GMT-06:00,1642291980254,Completed,2022-01-15,2022-01-15 18:15:19 CST,1642292119489,1,set_1,25,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,Not sure,Did not have to work today,0,,,,Quite a bit,Might,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-16/phone_promptresponse_clean_2022-01-16.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-01-16,2022-01-16 20:40:00 CST,GMT-06:00,1642387200289,Completed,2022-01-16,2022-01-16 20:47:02 CST,1642387622044,2,set_2,47,9,Not at all,Moderately,Quite a bit,Not at all,Quite a bit,A little,Not at all,A little,Not at all,Moderately,Quite a bit,Moderately,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Sort of,Yes,Very much so,Definitely will,Yes,Sort of,but had a goal,Yes,Yes,Moderately,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot more,Neither more nor less,Quite a bit,Quite a bit,,,,
unraveledlitterpowerably@timestudy_com/2022-01-17/phone_promptresponse_clean_2022-01-17.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-17,2022-01-17 19:37:00 CST,GMT-06:00,1642469820302,Completed,2022-01-17,2022-01-17 19:43:29 CST,1642470209721,2,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-01-18/phone_promptresponse_clean_2022-01-18.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-18,2022-01-18 19:29:00 CST,GMT-06:00,1642555740214,Completed,2022-01-18,2022-01-18 19:30:21 CST,1642555821480,1,set_3,24,9,Moderately,A little,A little,Moderately,Not at all,Moderately,Not at all,A little,Not at all,A little,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-01-19/phone_promptresponse_clean_2022-01-19.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-19,2022-01-19 19:49:00 CST,GMT-06:00,1642643340402,Completed,2022-01-19,2022-01-19 19:54:58 CST,1642643698179,2,set_1,24,9,Not at all,Quite a bit,Not at all,Extremely,Moderately,Not at all,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,A little,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-20/phone_promptresponse_clean_2022-01-20.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-20,2022-01-20 19:45:01 CST,GMT-06:00,1642729501331,Completed,2022-01-20,2022-01-20 19:52:02 CST,1642729922686,2,set_4,24,9,Not at all,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,Quite a bit,Not at all,A little,Quite a bit,Not at all,A little,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Definitely will,Sort of
unraveledlitterpowerably@timestudy_com/2022-01-21/phone_promptresponse_clean_2022-01-21.csv,18,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-21,2022-01-21 19:21:00 CST,GMT-06:00,1642814460268,Completed,2022-01-21,2022-01-21 19:47:16 CST,1642816036705,1,set_4,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Moderately,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Probably will,Not really
unraveledlitterpowerably@timestudy_com/2022-01-22/phone_promptresponse_clean_2022-01-22.csv,18,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-22,2022-01-22 19:13:00 CST,GMT-06:00,1642900380216,Completed,2022-01-22,2022-01-22 19:14:01 CST,1642900441594,1,set_2,23,9,Not at all,Moderately,A little,Moderately,Moderately,A little,A little,Quite a bit,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-23/phone_promptresponse_clean_2022-01-23.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-23,2022-01-23 19:44:00 CST,GMT-06:00,1642988640258,Completed,2022-01-23,2022-01-23 19:51:44 CST,1642989104179,2,set_3,47,9,Not at all,Moderately,Moderately,Not at all,Moderately,Not at all,Not at all,Quite a bit,Not at all,A little,Very much so,A little,Moderately,Moderately,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,Sort of,Yes,,,,Not really,but had a goal,Yes,Sort of,A little,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Less,More,More,Quite a bit,Quite a bit,,,,
unraveledlitterpowerably@timestudy_com/2022-01-24/phone_promptresponse_clean_2022-01-24.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-24,2022-01-24 19:42:00 CST,GMT-06:00,1643074920236,Completed,2022-01-24,2022-01-24 19:46:08 CST,1643075168730,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-25/phone_promptresponse_clean_2022-01-25.csv,22,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-25,2022-01-25 19:37:00 CST,GMT-06:00,1643161020238,Completed,2022-01-25,2022-01-25 19:44:47 CST,1643161487898,2,set_2,25,9,Moderately,A little,Quite a bit,Not at all,Moderately,A little,Moderately,Not at all,Not at all,A little,Moderately,A little,Moderately,Moderately,Not sure,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will not,No,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-01-26/phone_promptresponse_clean_2022-01-26.csv,18,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-26,2022-01-26 19:13:00 CST,GMT-06:00,1643245980237,Completed,2022-01-26,2022-01-26 19:15:07 CST,1643246107834,1,set_3,24,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,A little,Not sure,Yes,0,Very much so,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-27/phone_promptresponse_clean_2022-01-27.csv,24,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-01-27,2022-01-27 19:16:00 CST,GMT-06:00,1643332560245,Completed,2022-01-27,2022-01-27 19:31:04 CST,1643333464364,2,set_2,23,9,A little,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,Not sure,Yes,0,,,,,,,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-28/phone_promptresponse_clean_2022-01-28.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-01-28,2022-01-28 20:42:00 CST,GMT-06:00,1643424120276,Completed,2022-01-28,2022-01-28 20:48:47 CST,1643424527930,2,set_3,23,9,Not at all,Moderately,Not at all,A little,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Yes,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-01-29/phone_promptresponse_clean_2022-01-29.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-01-29,2022-01-29 20:23:00 CST,GMT-06:00,1643509380235,Completed,2022-01-29,2022-01-29 20:27:42 CST,1643509662955,1,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-01-30/phone_promptresponse_clean_2022-01-30.csv,20,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2022-01-30,2022-01-30 19:48:00 CST,GMT-06:00,1643593680371,Completed,2022-01-30,2022-01-30 19:54:06 CST,1643594046284,2,set_4,49,9,A little,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Sort of,No,,,,Sort of,Yes,Sort of,Yes,Moderately,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Less,More,A lot more,Quite a bit,Quite a bit,Not at all,Very much so,Definitely will,Sort of
unraveledlitterpowerably@timestudy_com/2022-01-31/phone_promptresponse_clean_2022-01-31.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-01-31,2022-01-31 20:27:00 CST,GMT-06:00,1643682420260,Completed,2022-01-31,2022-01-31 20:55:15 CST,1643684115630,2,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,A little,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,A little bit,,,
