.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x34_affmot_eat,x35_int_eat,x37_plan_eat,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x33_goal_sed,x36_goal_eat,x29_wgoal_sleep,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
sharpnessnextpouch@timestudy_com/2020-07-31/phone_promptresponse_clean_2020-07-31.csv,20,sharpnessnextpouch,Daily,TIME,RANDOM,20,21,2020-07-31,2020-07-31 20:49:00 CDT,GMT-05:00,1596246540192,Completed,2020-07-31,2020-07-31 20:50:12 CDT,1596246612271,1,set_3,24,9,A little,Quite a bit,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2020-08-01/phone_promptresponse_clean_2020-08-01.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-01,2020-08-01 21:10:00 CDT,GMT-05:00,1596334200114,Completed,2020-08-01,2020-08-01 21:11:46 CDT,1596334306931,1,set_3,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Moderately,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2020-08-02/phone_promptresponse_clean_2020-08-02.csv,20,sharpnessnextpouch,Daily,TIME,RANDOM,20,21,2020-08-02,2020-08-02 20:47:00 CDT,GMT-05:00,1596419220180,Completed,2020-08-02,2020-08-02 21:26:15 CDT,1596421575333,2,set_3,47,9,A little,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,Very much so,,,,,,,Yes,Yes,Yes,Yes,Yes,Maybe,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2020-08-03/phone_promptresponse_clean_2020-08-03.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-03,2020-08-03 21:17:00 CDT,GMT-05:00,1596507420149,Completed,2020-08-03,2020-08-03 21:37:18 CDT,1596508638915,2,set_4,24,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,A little,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-04/phone_promptresponse_clean_2020-08-04.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-04,2020-08-04 21:31:00 CDT,GMT-05:00,1596594660138,Completed,2020-08-04,2020-08-04 21:35:25 CDT,1596594925386,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-05/phone_promptresponse_clean_2020-08-05.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-05,2020-08-05 21:45:00 CDT,GMT-05:00,1596681900163,Completed,2020-08-05,2020-08-05 21:47:04 CDT,1596682024209,1,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-06/phone_promptresponse_clean_2020-08-06.csv,21,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-08-06,2020-08-06 21:24:00 CDT,GMT-05:00,1596767040165,Completed,2020-08-06,2020-08-06 21:40:57 CDT,1596768057762,2,set_2,23,9,A little,Extremely,Not at all,Quite a bit,Extremely,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-07/phone_promptresponse_clean_2020-08-07.csv,21,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-08-07,2020-08-07 21:10:00 CDT,GMT-05:00,1596852600168,Completed,2020-08-07,2020-08-07 22:05:00 CDT,1596855900224,2,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,Very much so,Definitely will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-08/phone_promptresponse_clean_2020-08-08.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-08-08,2020-08-08 21:29:00 CDT,GMT-05:00,1596940140152,Completed,2020-08-08,2020-08-08 21:30:49 CDT,1596940249049,1,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-09/phone_promptresponse_clean_2020-08-09.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-08-09,2020-08-09 21:13:00 CDT,GMT-05:00,1597025580072,Completed,2020-08-09,2020-08-09 21:15:54 CDT,1597025754172,1,set_3,46,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,Very much so,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Moderate,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2020-08-10/phone_promptresponse_clean_2020-08-10.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-10,2020-08-10 21:24:00 CDT,GMT-05:00,1597112640150,Completed,2020-08-10,2020-08-10 21:56:10 CDT,1597114570171,2,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2020-08-11/phone_promptresponse_clean_2020-08-11.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-11,2020-08-11 21:12:00 CDT,GMT-05:00,1597198320233,Completed,2020-08-11,2020-08-11 21:20:50 CDT,1597198850288,2,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-12/phone_promptresponse_clean_2020-08-12.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-12,2020-08-12 21:32:00 CDT,GMT-05:00,1597285920169,Completed,2020-08-12,2020-08-12 21:38:51 CDT,1597286331844,2,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-13/phone_promptresponse_clean_2020-08-13.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-13,2020-08-13 21:13:00 CDT,GMT-05:00,1597371180146,Completed,2020-08-13,2020-08-13 21:13:57 CDT,1597371237089,1,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-14/phone_promptresponse_clean_2020-08-14.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-14,2020-08-14 21:48:00 CDT,GMT-05:00,1597459680098,Completed,2020-08-14,2020-08-14 21:49:39 CDT,1597459779419,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-15/phone_promptresponse_clean_2020-08-15.csv,20,sharpnessnextpouch,Daily,TIME,RANDOM,20,21,2020-08-15,2020-08-15 20:36:00 CDT,GMT-05:00,1597541760150,Completed,2020-08-15,2020-08-15 20:42:08 CDT,1597542128315,2,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,A little,Not at all,Not at all,A little,Very much so,Very much so,Not at all,A little,Moderately,No,Did not have to work today,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-16/phone_promptresponse_clean_2020-08-16.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-16,2020-08-16 21:20:00 CDT,GMT-05:00,1597630800155,Completed,2020-08-16,2020-08-16 21:27:24 CDT,1597631244876,2,set_4,46,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,A little,Not at all,Not at all,A little,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Quite a bit,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-17/phone_promptresponse_clean_2020-08-17.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,20,21,2020-08-17,2020-08-17 20:49:00 CDT,GMT-05:00,1597715340148,Completed,2020-08-17,2020-08-17 20:58:57 CDT,1597715937039,2,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Quite a bit,Definitely will,Trying to decide,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-18/phone_promptresponse_clean_2020-08-18.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-18,2020-08-18 21:37:00 CDT,GMT-05:00,1597804620153,Completed,2020-08-18,2020-08-18 21:41:41 CDT,1597804901216,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-19/phone_promptresponse_clean_2020-08-19.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-19,2020-08-19 21:14:00 CDT,GMT-05:00,1597889640163,Completed,2020-08-19,2020-08-19 21:15:25 CDT,1597889725500,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-20/phone_promptresponse_clean_2020-08-20.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-20,2020-08-20 21:46:00 CDT,GMT-05:00,1597977960156,Completed,2020-08-20,2020-08-20 22:38:27 CDT,1597981107181,2,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-21/phone_promptresponse_clean_2020-08-21.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-21,2020-08-21 21:41:00 CDT,GMT-05:00,1598064060163,Completed,2020-08-21,2020-08-21 21:42:35 CDT,1598064155457,1,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-22/phone_promptresponse_clean_2020-08-22.csv,21,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-08-22,2020-08-22 21:32:00 CDT,GMT-05:00,1598149920171,Completed,2020-08-22,2020-08-22 21:33:17 CDT,1598149997842,1,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-23/phone_promptresponse_clean_2020-08-23.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-08-23,2020-08-23 21:46:00 CDT,GMT-05:00,1598237160178,Completed,2020-08-23,2020-08-23 21:51:08 CDT,1598237468757,2,set_1,48,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Maybe,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Very little,,,Quite a bit,A little,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2020-08-24/phone_promptresponse_clean_2020-08-24.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-08-24,2020-08-24 21:17:00 CDT,GMT-05:00,1598321820146,Completed,2020-08-24,2020-08-24 21:57:32 CDT,1598324252447,2,set_1,24,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-25/phone_promptresponse_clean_2020-08-25.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-08-25,2020-08-25 21:15:00 CDT,GMT-05:00,1598408100165,Completed,2020-08-25,2020-08-25 21:38:47 CDT,1598409527418,2,set_1,24,9,A little,Quite a bit,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-26/phone_promptresponse_clean_2020-08-26.csv,20,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-26,2020-08-26 21:31:00 CDT,GMT-05:00,1598495460158,Completed,2020-08-26,2020-08-26 21:36:56 CDT,1598495816416,2,set_1,24,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-27/phone_promptresponse_clean_2020-08-27.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-27,2020-08-27 21:29:00 CDT,GMT-05:00,1598581740180,Completed,2020-08-27,2020-08-27 21:48:46 CDT,1598582926303,2,set_2,23,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-28/phone_promptresponse_clean_2020-08-28.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-28,2020-08-28 21:11:00 CDT,GMT-05:00,1598667060153,Completed,2020-08-28,2020-08-28 22:37:31 CDT,1598672251272,2,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Moderately,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-29/phone_promptresponse_clean_2020-08-29.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-29,2020-08-29 21:15:00 CDT,GMT-05:00,1598753700170,Completed,2020-08-29,2020-08-29 21:41:04 CDT,1598755264054,2,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-08-30/phone_promptresponse_clean_2020-08-30.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-30,2020-08-30 21:33:00 CDT,GMT-05:00,1598841180218,Completed,2020-08-30,2020-08-30 21:39:31 CDT,1598841571232,2,set_2,47,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,A little,Might,No,Yes,Maybe,Yes,Yes,Yes,Yes,0 days,0 days,Less,More,Neither more nor less,Moderate,Moderate,,,Moderately,A little,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2020-08-31/phone_promptresponse_clean_2020-08-31.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-08-31,2020-08-31 21:44:00 CDT,GMT-05:00,1598928240154,Completed,2020-08-31,2020-08-31 21:45:18 CDT,1598928318578,1,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-09-01/phone_promptresponse_clean_2020-09-01.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-09-01,2020-09-01 21:46:00 CDT,GMT-05:00,1599014760176,Completed,2020-09-01,2020-09-01 21:47:32 CDT,1599014852007,1,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-09-02/phone_promptresponse_clean_2020-09-02.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-09-02,2020-09-02 21:20:00 CDT,GMT-05:00,1599099600209,Completed,2020-09-02,2020-09-02 21:36:52 CDT,1599100612815,2,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Very much so,No,No,0,Very much so,Definitely will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-09-03/phone_promptresponse_clean_2020-09-03.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-09-03,2020-09-03 21:30:00 CDT,GMT-05:00,1599186600158,Completed,2020-09-03,2020-09-03 21:33:41 CDT,1599186821318,1,set_3,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2020-09-04/phone_promptresponse_clean_2020-09-04.csv,20,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-09-04,2020-09-04 21:38:00 CDT,GMT-05:00,1599273480149,Completed,2020-09-04,2020-09-04 22:23:17 CDT,1599276197868,2,set_3,23,9,Not at all,Extremely,Not at all,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,A little,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2020-09-05/phone_promptresponse_clean_2020-09-05.csv,24,sharpnessnextpouch,Daily,BURST,RANDOM,22,23,2020-09-05,2020-09-05 22:45:00 CDT,GMT-05:00,1599363900161,Completed,2020-09-05,2020-09-05 22:46:35 CDT,1599363995465,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-09-06/phone_promptresponse_clean_2020-09-06.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-09-06,2020-09-06 21:45:00 CDT,GMT-05:00,1599446700103,Completed,2020-09-06,2020-09-06 21:51:57 CDT,1599447117771,2,set_4,47,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,Yes,Yes,Yes,Yes,Yes,Maybe,0 days,0 days,Neither more nor less,More,Neither more nor less,Very little,Very little,,,Quite a bit,Not at all,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2020-09-07/phone_promptresponse_clean_2020-09-07.csv,21,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-09-07,2020-09-07 21:21:00 CDT,GMT-05:00,1599531660154,Completed,2020-09-07,2020-09-07 21:25:39 CDT,1599531939023,1,set_1,24,9,A little,Quite a bit,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Definitely will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-09-08/phone_promptresponse_clean_2020-09-08.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-09-08,2020-09-08 21:33:00 CDT,GMT-05:00,1599618780160,Completed,2020-09-08,2020-09-08 21:34:15 CDT,1599618855606,1,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-09-09/phone_promptresponse_clean_2020-09-09.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-09-09,2020-09-09 21:30:00 CDT,GMT-05:00,1599705000170,Completed,2020-09-09,2020-09-09 21:35:11 CDT,1599705311855,2,set_3,23,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Sort of,,,,
sharpnessnextpouch@timestudy_com/2020-09-10/phone_promptresponse_clean_2020-09-10.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-09-10,2020-09-10 22:24:00 CDT,GMT-05:00,1599794640202,Completed,2020-09-10,2020-09-10 22:32:44 CDT,1599795164292,2,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,A little,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-09-11/phone_promptresponse_clean_2020-09-11.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,23,0,2020-09-11,2020-09-11 23:33:00 CDT,GMT-05:00,1599885180231,Completed,2020-09-11,2020-09-11 23:41:30 CDT,1599885690487,2,set_4,23,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-09-12/phone_promptresponse_clean_2020-09-12.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-09-12,2020-09-12 21:48:00 CDT,GMT-05:00,1599965280142,Completed,2020-09-12,2020-09-12 22:19:31 CDT,1599967171724,2,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-09-13/phone_promptresponse_clean_2020-09-13.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-09-13,2020-09-13 21:37:00 CDT,GMT-05:00,1600051020104,Completed,2020-09-13,2020-09-13 21:54:25 CDT,1600052065222,2,set_2,47,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,Yes,Yes,Yes,Yes,Yes,Maybe,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Very little,,,Quite a bit,A little,I am not experiencing viral symptoms,
