.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
massagerresidencyenlarging@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,12,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-08-30,2021-08-30 19:40:00 PDT,GMT-07:00,1630377600451,Completed,2021-08-30,2021-08-30 19:41:09 PDT,1630377669089,1,set_1,25,9,Moderately,Not at all,Extremely,Not at all,Not at all,Moderately,Quite a bit,A little,Moderately,Not at all,Not at all,Moderately,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Sort of,No
massagerresidencyenlarging@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,20,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-08-31,2021-08-31 19:39:00 PDT,GMT-07:00,1630463940414,Completed,2021-08-31,2021-08-31 19:40:18 PDT,1630464018478,1,set_1,24,9,Moderately,A little,Extremely,Not at all,A little,Quite a bit,Quite a bit,Moderately,A little,Not at all,Quite a bit,Moderately,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Yes,Yes
massagerresidencyenlarging@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,21,massagerresidencyenlarging,Daily,BURST,RANDOM,20,21,2021-09-01,2021-09-01 20:15:00 PDT,GMT-07:00,1630552500422,Completed,2021-09-01,2021-09-01 20:16:23 PDT,1630552583061,1,set_4,23,9,A little,Moderately,Extremely,Moderately,A little,A little,A little,A little,A little,A little,A little,Not at all,Not at all,A little,No,No,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,21,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-09-02,2021-09-02 19:36:01 PDT,GMT-07:00,1630636561846,Completed,2021-09-02,2021-09-02 19:46:15 PDT,1630637175970,2,set_1,25,9,Not at all,A little,A little,A little,A little,Moderately,Moderately,A little,A little,A little,A little,A little,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,Yes
massagerresidencyenlarging@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,9,massagerresidencyenlarging,Daily,BURST,RANDOM,17,18,2021-09-13,2021-09-13 17:30:00 PDT,GMT-07:00,1631579400415,Completed,2021-09-13,2021-09-13 17:32:18 PDT,1631579538721,1,set_2,24,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Quite a bit,Moderately,Not at all,Very much so,No,No,0,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,19,massagerresidencyenlarging,Daily,BURST,RANDOM,17,18,2021-09-14,2021-09-14 17:39:00 PDT,GMT-07:00,1631666340478,Completed,2021-09-14,2021-09-14 18:56:48 PDT,1631671008627,2,set_4,23,9,A little,A little,Extremely,Not at all,A little,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,No,No,0,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,19,massagerresidencyenlarging,Daily,BURST,RANDOM,18,19,2021-09-15,2021-09-15 18:23:00 PDT,GMT-07:00,1631755380461,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,19,massagerresidencyenlarging,Daily,BURST,RANDOM,18,19,2021-09-16,2021-09-16 18:13:01 PDT,GMT-07:00,1631841181107,Completed,2021-09-16,2021-09-16 18:47:34 PDT,1631843254950,2,set_3,24,9,A little,A little,Quite a bit,Not at all,A little,A little,A little,Not at all,Not at all,Not at all,Not at all,Moderately,A little,A little,No,No,0,,,,,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,20,massagerresidencyenlarging,Daily,TIME,RANDOM,19,20,2021-09-17,2021-09-17 19:26:00 PDT,GMT-07:00,1631931960420,Completed,2021-09-17,2021-09-17 19:26:40 PDT,1631932000732,1,set_1,24,9,A little,A little,A little,A little,Moderately,A little,A little,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,No
massagerresidencyenlarging@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,18,massagerresidencyenlarging,Daily,TIME,RANDOM,19,20,2021-09-21,2021-09-21 19:20:17 PDT,GMT-07:00,1632277217596,Completed,2021-09-21,2021-09-21 19:49:05 PDT,1632278945161,2,set_3,23,9,A little,Moderately,Quite a bit,A little,A little,Not at all,Moderately,A little,A little,A little,A little,A little,Moderately,A little,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,2,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-09-25,2021-09-25 19:28:00 PDT,GMT-07:00,1632623280466,Completed,2021-09-25,2021-09-25 19:30:10 PDT,1632623410302,1,set_1,27,9,A little,A little,Quite a bit,A little,A little,A little,Moderately,A little,A little,Moderately,A little,Not at all,A little,A little,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,Maybe
massagerresidencyenlarging@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,21,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-09-26,2021-09-26 19:17:00 PDT,GMT-07:00,1632709020444,Completed,2021-09-26,2021-09-26 19:19:34 PDT,1632709174699,1,set_4,48,9,A little,Moderately,A little,Moderately,A little,Moderately,A little,A little,A little,Moderately,A little,A little,Moderately,Moderately,No,No,0,,,,A little,Probably will,Sort of,Somewhat,,,,Not really,No,Not really,Maybe,Sort of,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,A lot less,More,Less,Moderate,Very little,,,,
massagerresidencyenlarging@timestudy_com/2021-09-27/phone_promptresponse_clean_2021-09-27.csv,20,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-09-27,2021-09-27 19:25:00 PDT,GMT-07:00,1632795900290,Completed,2021-09-27,2021-09-27 19:25:55 PDT,1632795955743,1,set_4,24,9,A little,A little,Moderately,A little,A little,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,No,No,0,,,,Quite a bit,Probably will not,Sort of,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,35,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-09-28,2021-09-28 20:28:06 PDT,GMT-07:00,1632886086426,Completed,2021-09-28,2021-09-28 20:34:09 PDT,1632886449380,1,set_3,23,9,Moderately,Moderately,A little,A little,A little,A little,Moderately,A little,A little,A little,A little,A little,Moderately,A little,No,No,0,,,,,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-09-29/phone_promptresponse_clean_2021-09-29.csv,18,massagerresidencyenlarging,Daily,TIME,RANDOM,19,20,2021-09-29,2021-09-29 19:14:02 PDT,GMT-07:00,1632968042104,Completed,2021-09-29,2021-09-29 20:01:37 PDT,1632970897500,2,set_2,23,9,Not at all,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,Not at all,A little,A little,A little,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-05/phone_promptresponse_clean_2021-10-05.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-05,2021-10-05 20:45:00 PDT,GMT-07:00,1633491900501,Completed,2021-10-05,2021-10-05 20:45:58 PDT,1633491958966,1,set_4,23,9,A little,Moderately,Moderately,A little,A little,A little,A little,A little,A little,A little,Moderately,Very much so,Quite a bit,A little,No,No,0,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,7,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-06,2021-10-06 20:34:02 PDT,GMT-07:00,1633577642920,Completed,2021-10-06,2021-10-06 20:37:03 PDT,1633577823548,1,set_2,24,9,Moderately,A little,Quite a bit,Not at all,A little,Not at all,A little,A little,A little,A little,A little,Moderately,A little,A little,No,No,0,Quite a bit,Probably will,Yes,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-07/phone_promptresponse_clean_2021-10-07.csv,21,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-07,2021-10-07 20:28:00 PDT,GMT-07:00,1633663680461,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,20,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-08,2021-10-08 20:35:16 PDT,GMT-07:00,1633750516705,Completed,2021-10-08,2021-10-08 20:41:32 PDT,1633750892143,2,set_4,23,9,A little,Not at all,Quite a bit,Not at all,A little,Moderately,Moderately,Extremely,Not at all,A little,Not at all,Quite a bit,Moderately,A little,No,No,0,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-09/phone_promptresponse_clean_2021-10-09.csv,35,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-09,2021-10-09 20:38:00 PDT,GMT-07:00,1633837080306,Completed,2021-10-09,2021-10-09 20:39:06 PDT,1633837146115,1,set_1,25,9,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,A little,Moderately,A little,A little,A little,Moderately,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,Yes
massagerresidencyenlarging@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,17,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-10,2021-10-10 20:29:00 PDT,GMT-07:00,1633922940363,Completed,2021-10-10,2021-10-10 20:36:48 PDT,1633923408419,2,set_4,48,9,Moderately,A little,Quite a bit,A little,A little,A little,Not at all,A little,Not at all,A little,A little,Moderately,A little,A little,No,No,0,,,,A little,Might,Sort of,,,,,Sort of,Yes,Yes,No,Sort of,Sort of,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,More,Less,Less,Very little,Very little,,,,
massagerresidencyenlarging@timestudy_com/2021-10-11/phone_promptresponse_clean_2021-10-11.csv,21,massagerresidencyenlarging,Daily,BURST,RANDOM,20,21,2021-10-11,2021-10-11 20:12:00 PDT,GMT-07:00,1634008320474,Completed,2021-10-11,2021-10-11 20:14:13 PDT,1634008453193,1,set_2,24,9,A little,Moderately,Extremely,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,A little,Quite a bit,No,No,0,A little,Probably will,Trying to decide,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-12/phone_promptresponse_clean_2021-10-12.csv,22,massagerresidencyenlarging,Daily,BURST,RANDOM,20,21,2021-10-12,2021-10-12 20:13:00 PDT,GMT-07:00,1634094780434,Completed,2021-10-12,2021-10-12 21:22:15 PDT,1634098935621,2,set_2,23,9,A little,Moderately,Extremely,Moderately,Moderately,A little,A little,A little,A little,A little,A little,Moderately,A little,Moderately,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-13/phone_promptresponse_clean_2021-10-13.csv,21,massagerresidencyenlarging,Daily,BURST,RANDOM,20,21,2021-10-13,2021-10-13 20:36:00 PDT,GMT-07:00,1634182560498,Completed,2021-10-13,2021-10-13 20:37:29 PDT,1634182649070,1,set_1,24,9,Moderately,A little,Extremely,Moderately,A little,A little,A little,Moderately,A little,Moderately,Not at all,Moderately,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes,Yes
massagerresidencyenlarging@timestudy_com/2021-10-14/phone_promptresponse_clean_2021-10-14.csv,21,massagerresidencyenlarging,Daily,BURST,RANDOM,20,21,2021-10-14,2021-10-14 20:18:00 PDT,GMT-07:00,1634267880452,Completed,2021-10-14,2021-10-14 20:38:49 PDT,1634269129325,2,set_2,23,9,A little,A little,Moderately,A little,A little,A little,A little,A little,Moderately,A little,Not at all,Not at all,A little,A little,No,No,0,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-17/phone_promptresponse_clean_2021-10-17.csv,3,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-17,2021-10-17 20:33:00 PDT,GMT-07:00,1634527980519,Completed,2021-10-17,2021-10-17 21:29:22 PDT,1634531362700,2,set_1,48,9,Not at all,Moderately,Moderately,Not at all,Moderately,Not at all,A little,Not at all,A little,A little,Not at all,Moderately,A little,A little,No,No,0,,,,,,,,,,,Yes,Yes,Yes,Maybe,Yes,Sort of,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,A lot more,Less,Neither more nor less,Very little,Very little,Quite a bit,Probably will,Yes,Yes
massagerresidencyenlarging@timestudy_com/2021-10-18/phone_promptresponse_clean_2021-10-18.csv,20,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-18,2021-10-18 20:13:00 PDT,GMT-07:00,1634613180468,Completed,2021-10-18,2021-10-18 20:18:39 PDT,1634613519188,2,set_4,23,9,A little,A little,Extremely,Not at all,A little,Not at all,Not at all,Not at all,A little,A little,Moderately,Quite a bit,A little,A little,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,11,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-20,2021-10-20 20:11:00 PDT,GMT-07:00,1634785860430,Completed,2021-10-20,2021-10-20 20:47:14 PDT,1634788034200,2,set_3,23,9,A little,Moderately,A little,A little,A little,A little,Not at all,A little,A little,Moderately,Not at all,Moderately,A little,Moderately,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-21/phone_promptresponse_clean_2021-10-21.csv,61,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-21,2021-10-21 20:19:00 PDT,GMT-07:00,1634872740382,Completed,2021-10-21,2021-10-21 20:22:02 PDT,1634872922780,1,set_4,23,9,A little,Moderately,A little,Moderately,A little,Moderately,A little,A little,Moderately,A little,A little,Moderately,A little,Moderately,No,No,0,,,,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,8,massagerresidencyenlarging,Daily,BURST,RANDOM,20,21,2021-10-23,2021-10-23 20:44:00 PDT,GMT-07:00,1635047040277,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-24/phone_promptresponse_clean_2021-10-24.csv,21,massagerresidencyenlarging,Daily,BURST,RANDOM,20,21,2021-10-24,2021-10-24 20:43:00 PDT,GMT-07:00,1635133380397,Completed,2021-10-24,2021-10-24 21:27:09 PDT,1635136029276,2,set_1,50,9,Moderately,A little,Moderately,A little,A little,A little,Not at all,Not at all,A little,Moderately,Not at all,Moderately,Moderately,Moderately,No,No,0,,,,,,,A little bit,,,,Sort of,Yes,Not really,Yes,Yes,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Very little,Very little,A little,Might,Sort of,but I had a goal
massagerresidencyenlarging@timestudy_com/2021-10-25/phone_promptresponse_clean_2021-10-25.csv,22,massagerresidencyenlarging,Daily,BURST,RANDOM,20,21,2021-10-25,2021-10-25 20:28:00 PDT,GMT-07:00,1635218880475,Completed,2021-10-25,2021-10-25 20:34:09 PDT,1635219249162,2,set_1,24,9,Moderately,A little,A little,Moderately,A little,Moderately,A little,A little,Moderately,A little,A little,A little,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,No
massagerresidencyenlarging@timestudy_com/2021-10-28/phone_promptresponse_clean_2021-10-28.csv,68,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-28,2021-10-28 20:43:00 PDT,GMT-07:00,1635478980442,Completed,2021-10-28,2021-10-28 20:48:06 PDT,1635479286826,2,set_4,23,9,A little,Moderately,Extremely,Moderately,A little,Moderately,A little,A little,A little,Moderately,Not at all,A little,A little,A little,No,No,0,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-30/phone_promptresponse_clean_2021-10-30.csv,1,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-10-30,2021-10-30 21:16:34 PDT,GMT-07:00,1635653794285,Completed,2021-10-30,2021-10-30 21:17:04 PDT,1635653824153,1,set_3,25,9,A little,A little,A little,A little,A little,A little,A little,A little,Not at all,Moderately,A little,A little,A little,A little,No,No,0,,,,,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-10-31/phone_promptresponse_clean_2021-10-31.csv,21,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-10-31,2021-10-31 20:36:09 PDT,GMT-07:00,1635737769893,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-11-04/phone_promptresponse_clean_2021-11-04.csv,44,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-11-04,2021-11-04 21:25:00 PDT,GMT-07:00,1636086300456,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-11-06/phone_promptresponse_clean_2021-11-06.csv,13,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-11-06,2021-11-06 20:24:00 PDT,GMT-07:00,1636255440493,Completed,2021-11-06,2021-11-06 21:30:03 PDT,1636259403238,2,set_3,23,9,Not at all,Moderately,Quite a bit,A little,A little,Moderately,A little,A little,A little,Moderately,A little,Moderately,A little,A little,No,No,0,,,,,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-11-08/phone_promptresponse_clean_2021-11-08.csv,20,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-11-08,2021-11-08 19:26:00 PST,GMT-08:00,1636428360548,Completed,2021-11-08,2021-11-08 19:31:47 PST,1636428707716,2,set_3,24,9,Moderately,A little,Quite a bit,A little,A little,A little,Moderately,Not at all,Not at all,Moderately,Not at all,A little,A little,A little,No,No,0,,,,,,,Somewhat,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-11-09/phone_promptresponse_clean_2021-11-09.csv,20,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-11-09,2021-11-09 19:43:00 PST,GMT-08:00,1636515780485,Completed,2021-11-09,2021-11-09 19:43:44 PST,1636515824222,1,set_1,25,9,A little,Moderately,A little,A little,A little,A little,A little,A little,Moderately,A little,Moderately,A little,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,Yes
massagerresidencyenlarging@timestudy_com/2021-11-10/phone_promptresponse_clean_2021-11-10.csv,20,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-11-10,2021-11-10 19:31:00 PST,GMT-08:00,1636601460451,Completed,2021-11-10,2021-11-10 19:31:58 PST,1636601518985,1,set_1,26,9,Extremely,Not at all,Quite a bit,A little,A little,A little,Not at all,A little,A little,A little,A little,Moderately,A little,A little,No,No,0,,,,,,,Very much,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,Maybe
massagerresidencyenlarging@timestudy_com/2021-11-11/phone_promptresponse_clean_2021-11-11.csv,17,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-11-11,2021-11-11 19:23:00 PST,GMT-08:00,1636687380509,Completed,2021-11-11,2021-11-11 20:56:53 PST,1636693013359,2,set_1,25,9,Moderately,A little,A little,Moderately,A little,A little,Moderately,Quite a bit,Not at all,A little,Not at all,Quite a bit,Moderately,A little,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,Not at all,Might,Sort of,No
massagerresidencyenlarging@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,16,massagerresidencyenlarging,Daily,TIME,RANDOM,19,20,2021-11-19,2021-11-19 19:15:00 PST,GMT-08:00,1637378100778,Completed,2021-11-19,2021-11-19 19:15:52 PST,1637378152258,1,set_3,23,9,Extremely,A little,Extremely,Not at all,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Moderately,A little,A little,No,No,0,,,,,,,,A little,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-11-20/phone_promptresponse_clean_2021-11-20.csv,21,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-11-20,2021-11-20 19:14:00 PST,GMT-08:00,1637464440655,Completed,2021-11-20,2021-11-20 20:59:34 PST,1637470774342,2,set_4,24,9,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Not at all,A little,Moderately,A little,A little,No,No,0,,,,A little,Probably will,Sort of,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,20,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-11-21,2021-11-21 19:20:00 PST,GMT-08:00,1637551200618,Completed,2021-11-21,2021-11-21 19:22:24 PST,1637551344274,1,set_4,48,9,Quite a bit,A little,A little,A little,A little,A little,A little,Moderately,A little,Moderately,A little,A little,A little,Moderately,No,No,0,,,,A little,Might,Sort of,Somewhat,,,,Sort of,No,Sort of,No,Not really,Sort of,Quite a bit,A little,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot less,A lot less,Very little,Moderate,,,,
massagerresidencyenlarging@timestudy_com/2021-11-22/phone_promptresponse_clean_2021-11-22.csv,23,massagerresidencyenlarging,Daily,BURST,RANDOM,22,23,2021-11-22,2021-11-22 22:27:00 PST,GMT-08:00,1637648820668,Completed,2021-11-22,2021-11-22 22:29:29 PST,1637648969312,1,set_2,24,9,Moderately,Not at all,A little,A little,A little,A little,A little,Not at all,A little,Moderately,Not at all,A little,Moderately,A little,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-11-23/phone_promptresponse_clean_2021-11-23.csv,20,massagerresidencyenlarging,Daily,BURST,RANDOM,19,20,2021-11-23,2021-11-23 19:18:00 PST,GMT-08:00,1637723880502,Completed,2021-11-23,2021-11-23 19:36:20 PST,1637724980843,2,set_1,25,9,A little,Moderately,Extremely,Not at all,A little,A little,A little,A little,A little,Moderately,Not at all,A little,A little,A little,No,No,0,,,,,,,A little bit,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,Maybe
massagerresidencyenlarging@timestudy_com/2021-11-24/phone_promptresponse_clean_2021-11-24.csv,39,massagerresidencyenlarging,Daily,TIME,RANDOM,19,20,2021-11-24,2021-11-24 19:28:07 PST,GMT-08:00,1637810887253,Completed,2021-11-24,2021-11-24 20:45:51 PST,1637815551996,2,set_1,24,9,A little,Moderately,A little,A little,A little,Moderately,A little,A little,Moderately,Moderately,Not at all,A little,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,No
massagerresidencyenlarging@timestudy_com/2021-11-25/phone_promptresponse_clean_2021-11-25.csv,14,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-11-25,2021-11-25 20:29:32 PST,GMT-08:00,1637900972352,Completed,2021-11-25,2021-11-25 20:30:52 PST,1637901052199,1,set_2,26,9,Moderately,A little,Moderately,A little,A little,A little,Moderately,Quite a bit,Not at all,A little,A little,Moderately,A little,A little,No,Yes,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
