.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat
quizzicalpremiumfrayed@timestudy_com/2022-04-28/phone_promptresponse_clean_2022-04-28.csv,406,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-04-28,2022-04-28 23:28:00 PDT,GMT-07:00,1651213680134,Completed,2022-04-28,2022-04-28 23:31:14 PDT,1651213874214,1,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-04-30/phone_promptresponse_clean_2022-04-30.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-04-29,2022-04-29 23:45:00 PDT,GMT-07:00,1651301100118,Completed,2022-04-30,2022-04-30 00:03:11 PDT,1651302191503,2,set_3,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,A little,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,A little,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-01/phone_promptresponse_clean_2022-05-01.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-01,2022-05-01 00:17:00 PDT,GMT-07:00,1651389420194,Completed,2022-05-01,2022-05-01 00:34:42 PDT,1651390482082,2,set_2,48,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Trying to decide,,Not really,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-02/phone_promptresponse_clean_2022-05-02.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-02,2022-05-02 00:23:00 PDT,GMT-07:00,1651476180126,Completed,2022-05-02,2022-05-02 00:32:53 PDT,1651476773991,2,set_3,47,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,A little,Probably will not,Not really,,,,,Not really,Maybe,Sort of,Maybe,Not really,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-03/phone_promptresponse_clean_2022-05-03.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-03,2022-05-03 00:42:00 PDT,GMT-07:00,1651563720176,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-04/phone_promptresponse_clean_2022-05-04.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-04,2022-05-04 00:44:00 PDT,GMT-07:00,1651650240524,Completed,2022-05-04,2022-05-04 00:51:24 PDT,1651650684003,2,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-05/phone_promptresponse_clean_2022-05-05.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-05-04,2022-05-04 23:31:00 PDT,GMT-07:00,1651732260150,Completed,2022-05-05,2022-05-05 01:02:26 PDT,1651737746449,2,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-05/phone_promptresponse_clean_2022-05-05.csv,337,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-05-05,2022-05-05 23:33:00 PDT,GMT-07:00,1651818780917,Completed,2022-05-05,2022-05-05 23:39:07 PDT,1651819147988,2,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,Quite a bit,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-07/phone_promptresponse_clean_2022-05-07.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-07,2022-05-07 00:14:00 PDT,GMT-07:00,1651907640188,Completed,2022-05-07,2022-05-07 01:16:49 PDT,1651911409240,2,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-05-08/phone_promptresponse_clean_2022-05-08.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-08,2022-05-08 00:35:00 PDT,GMT-07:00,1651995300166,Completed,2022-05-08,2022-05-08 01:09:53 PDT,1651997393523,2,set_3,48,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Not at all,A little,No,Did not have to work today,0,,,,,A little,Probably will not,Not really,,,,Somewhat,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-09/phone_promptresponse_clean_2022-05-09.csv,3,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-05-09,2022-05-09 00:31:00 PDT,GMT-07:00,1652081460098,Completed,2022-05-09,2022-05-09 02:06:19 PDT,1652087179882,2,set_2,47,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will not,Trying to decide,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-11/phone_promptresponse_clean_2022-05-11.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-05-11,2022-05-11 00:49:00 PDT,GMT-07:00,1652255340122,Completed,2022-05-11,2022-05-11 01:02:28 PDT,1652256148919,2,set_1,24,9,A little,Moderately,Quite a bit,A little,Moderately,Not at all,A little,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will not,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-12/phone_promptresponse_clean_2022-05-12.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-05-12,2022-05-12 00:34:00 PDT,GMT-07:00,1652340840106,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-13/phone_promptresponse_clean_2022-05-13.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-13,2022-05-13 00:22:00 PDT,GMT-07:00,1652426520204,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-14/phone_promptresponse_clean_2022-05-14.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-14,2022-05-14 00:47:00 PDT,GMT-07:00,1652514420114,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-15/phone_promptresponse_clean_2022-05-15.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-15,2022-05-15 00:29:00 PDT,GMT-07:00,1652599740166,Completed,2022-05-15,2022-05-15 00:40:36 PDT,1652600436203,2,set_2,47,9,A little,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,A little,Not at all,Moderately,A little,A little,Not at all,A little,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Trying to decide,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-16/phone_promptresponse_clean_2022-05-16.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-16,2022-05-16 00:20:00 PDT,GMT-07:00,1652685600149,Completed,2022-05-16,2022-05-16 00:45:29 PDT,1652687129670,2,set_3,47,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,A little,Probably will not,Sort of,,,,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-16/phone_promptresponse_clean_2022-05-16.csv,23,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-05-16,2022-05-16 23:33:00 PDT,GMT-07:00,1652769180136,Completed,2022-05-16,2022-05-16 23:39:26 PDT,1652769566232,2,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,Not at all,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-17/phone_promptresponse_clean_2022-05-17.csv,22,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-05-17,2022-05-17 23:46:00 PDT,GMT-07:00,1652856360146,Completed,2022-05-17,2022-05-17 23:53:27 PDT,1652856807867,2,set_2,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Not at all,A little,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Trying to decide,A little bit,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-19/phone_promptresponse_clean_2022-05-19.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-05-18,2022-05-18 23:45:00 PDT,GMT-07:00,1652942700164,Completed,2022-05-19,2022-05-19 00:18:34 PDT,1652944714040,2,set_3,23,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-20/phone_promptresponse_clean_2022-05-20.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-20,2022-05-20 00:47:00 PDT,GMT-07:00,1653032820138,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-21/phone_promptresponse_clean_2022-05-21.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-21,2022-05-21 00:30:00 PDT,GMT-07:00,1653118200129,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-22/phone_promptresponse_clean_2022-05-22.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-05-21,2022-05-21 23:49:00 PDT,GMT-07:00,1653202140121,Completed,2022-05-22,2022-05-22 00:22:36 PDT,1653204156451,2,set_2,47,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,A little,Might,Trying to decide,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-23/phone_promptresponse_clean_2022-05-23.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-05-23,2022-05-23 00:31:00 PDT,GMT-07:00,1653291060165,Completed,2022-05-23,2022-05-23 01:46:47 PDT,1653295607724,2,set_2,48,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,Not at all,Not at all,Moderately,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,A little,Might,Trying to decide,Not at all,Not really,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-23/phone_promptresponse_clean_2022-05-23.csv,23,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-05-23,2022-05-23 23:20:00 PDT,GMT-07:00,1653373200209,Completed,2022-05-23,2022-05-23 23:27:24 PDT,1653373644777,2,set_4,23,9,A little,Quite a bit,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-05-25/phone_promptresponse_clean_2022-05-25.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-05-24,2022-05-24 23:25:00 PDT,GMT-07:00,1653459900094,Completed,2022-05-25,2022-05-25 00:23:23 PDT,1653463403666,2,set_4,24,9,A little,Quite a bit,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,A little bit,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-05-26/phone_promptresponse_clean_2022-05-26.csv,3,quizzicalpremiumfrayed,Daily,BURST,RANDOM,1,2,2022-05-26,2022-05-26 01:14:00 PDT,GMT-07:00,1653552840155,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-27/phone_promptresponse_clean_2022-05-27.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-05-27,2022-05-27 00:26:00 PDT,GMT-07:00,1653636360126,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-27/phone_promptresponse_clean_2022-05-27.csv,24,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-05-27,2022-05-27 23:22:00 PDT,GMT-07:00,1653718920148,Completed,2022-05-27,2022-05-27 23:26:31 PDT,1653719191965,1,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Might,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-28/phone_promptresponse_clean_2022-05-28.csv,23,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-05-28,2022-05-28 23:27:00 PDT,GMT-07:00,1653805620117,Completed,2022-05-28,2022-05-28 23:31:47 PDT,1653805907158,1,set_1,25,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,A little,Not at all,Moderately,Moderately,Not at all,Not at all,A little,No,Did not have to work today,0,Quite a bit,Probably will,Yes,Yes,,,,,,,A little bit,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-30/phone_promptresponse_clean_2022-05-30.csv,19,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-05-30,2022-05-30 23:10:00 PDT,GMT-07:00,1653977400273,Completed,2022-05-30,2022-05-30 23:15:34 PDT,1653977734353,2,set_1,24,9,A little,Moderately,A little,A little,Moderately,A little,A little,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-05-31/phone_promptresponse_clean_2022-05-31.csv,24,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-05-31,2022-05-31 23:26:00 PDT,GMT-07:00,1654064760150,Completed,2022-05-31,2022-05-31 23:33:02 PDT,1654065182914,2,set_4,24,9,A little,Moderately,A little,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-06-01/phone_promptresponse_clean_2022-06-01.csv,24,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-01,2022-06-01 23:47:00 PDT,GMT-07:00,1654152420133,Completed,2022-06-01,2022-06-01 23:59:09 PDT,1654153149997,2,set_2,24,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Yes,A little bit,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-03/phone_promptresponse_clean_2022-06-03.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-02,2022-06-02 23:49:00 PDT,GMT-07:00,1654238940177,Completed,2022-06-03,2022-06-03 00:02:23 PDT,1654239743367,2,set_1,25,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,A little,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Might,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-04/phone_promptresponse_clean_2022-06-04.csv,2,quizzicalpremiumfrayed,Daily,TIME,RANDOM,1,2,2022-06-04,2022-06-04 01:49:00 PDT,GMT-07:00,1654332540129,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-05/phone_promptresponse_clean_2022-06-05.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-06-05,2022-06-05 00:21:00 PDT,GMT-07:00,1654413660182,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-05/phone_promptresponse_clean_2022-06-05.csv,20,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-06-05,2022-06-05 23:47:00 PDT,GMT-07:00,1654498020167,Completed,2022-06-05,2022-06-05 23:50:34 PDT,1654498234850,1,set_3,49,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,A little,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,,,,A little bit,Yes,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-06/phone_promptresponse_clean_2022-06-06.csv,24,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-06-06,2022-06-06 23:38:00 PDT,GMT-07:00,1654583880140,Completed,2022-06-06,2022-06-06 23:42:35 PDT,1654584155842,1,set_3,24,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,,,,A little bit,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-07/phone_promptresponse_clean_2022-06-07.csv,17,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-06-07,2022-06-07 23:31:00 PDT,GMT-07:00,1654669860177,Completed,2022-06-07,2022-06-07 23:32:57 PDT,1654669977339,1,set_1,24,9,A little,Moderately,A little,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,A little,No,Did not have to work today,0,Quite a bit,Probably will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-09/phone_promptresponse_clean_2022-06-09.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-06-08,2022-06-08 23:24:00 PDT,GMT-07:00,1654755840151,Completed,2022-06-09,2022-06-09 00:08:30 PDT,1654758510575,2,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-06-09/phone_promptresponse_clean_2022-06-09.csv,29,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-09,2022-06-09 23:27:00 PDT,GMT-07:00,1654842420144,Completed,2022-06-09,2022-06-09 23:35:51 PDT,1654842951920,2,set_3,23,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-10/phone_promptresponse_clean_2022-06-10.csv,22,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-10,2022-06-10 23:37:00 PDT,GMT-07:00,1654929420198,Completed,2022-06-10,2022-06-10 23:44:08 PDT,1654929848940,2,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-06-12/phone_promptresponse_clean_2022-06-12.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-06-12,2022-06-12 00:29:00 PDT,GMT-07:00,1655018940176,Completed,2022-06-12,2022-06-12 00:59:46 PDT,1655020786423,2,set_1,49,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,A little,Not at all,Not at all,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,Maybe,,,,,,,,Sort of,Maybe,Sort of,Maybe,Yes,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-13/phone_promptresponse_clean_2022-06-13.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-12,2022-06-12 23:41:00 PDT,GMT-07:00,1655102460160,Completed,2022-06-13,2022-06-13 01:01:21 PDT,1655107281484,2,set_4,48,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,Somewhat,Yes,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Very little,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-06-13/phone_promptresponse_clean_2022-06-13.csv,19,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-13,2022-06-13 23:29:00 PDT,GMT-07:00,1655188140156,Completed,2022-06-13,2022-06-13 23:30:26 PDT,1655188226497,1,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-06-14/phone_promptresponse_clean_2022-06-14.csv,24,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-14,2022-06-14 23:18:00 PDT,GMT-07:00,1655273880714,Completed,2022-06-14,2022-06-14 23:20:54 PDT,1655274054490,1,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-06-15/phone_promptresponse_clean_2022-06-15.csv,19,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-06-15,2022-06-15 23:14:00 PDT,GMT-07:00,1655360040145,Completed,2022-06-15,2022-06-15 23:18:28 PDT,1655360308839,1,set_1,25,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
