.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
lardcapablemud@timestudy_com/2021-02-13/phone_promptresponse_clean_2021-02-13.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-02-13,2021-02-13 01:31:00 PST,GMT-08:00,1613208660156,Completed,2021-02-13,2021-02-13 01:40:28 PST,1613209228102,2,set_3,24,9,Moderately,Moderately,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,A little,Moderately,Moderately,Quite a bit,No,Did not have to work today,0,,,,Not at all,Definitely will not,No,A little bit,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-02-14/phone_promptresponse_clean_2021-02-14.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-02-14,2021-02-14 02:38:00 PST,GMT-08:00,1613299080120,Completed,2021-02-14,2021-02-14 02:58:17 PST,1613300297798,2,set_1,48,9,Moderately,A little,Quite a bit,A little,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,A little,Not at all,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,2 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-02-15/phone_promptresponse_clean_2021-02-15.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-02-15,2021-02-15 00:31:25 PST,GMT-08:00,1613377885942,Completed,2021-02-15,2021-02-15 01:19:38 PST,1613380778553,2,set_2,47,9,Moderately,A little,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,Quite a bit,Probably will not,Trying to decide,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,2 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-02-16/phone_promptresponse_clean_2021-02-16.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-02-16,2021-02-16 00:35:00 PST,GMT-08:00,1613464500099,Completed,2021-02-16,2021-02-16 00:36:57 PST,1613464617439,1,set_3,24,9,Moderately,Moderately,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,Not at all,Definitely will not,No,A little bit,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-02-17/phone_promptresponse_clean_2021-02-17.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-02-17,2021-02-17 01:24:00 PST,GMT-08:00,1613553840089,Completed,2021-02-17,2021-02-17 01:25:23 PST,1613553923592,1,set_4,24,9,A little,Moderately,Moderately,A little,Quite a bit,A little,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,No,No,0,,,,,,,Not at all,A little,Might,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-02-18/phone_promptresponse_clean_2021-02-18.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-02-18,2021-02-18 01:16:00 PST,GMT-08:00,1613639760091,Completed,2021-02-18,2021-02-18 01:51:37 PST,1613641897992,2,set_2,23,9,A little,Moderately,A little,Moderately,Extremely,Not at all,A little,A little,Moderately,Moderately,Not at all,Very much so,Moderately,Quite a bit,No,Yes,0,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-02-19/phone_promptresponse_clean_2021-02-19.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-02-19,2021-02-19 01:30:00 PST,GMT-08:00,1613727000155,Completed,2021-02-19,2021-02-19 01:30:51 PST,1613727051582,1,set_1,25,9,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,A little,Moderately,A little,Quite a bit,A little,Moderately,No,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-02-20/phone_promptresponse_clean_2021-02-20.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-02-20,2021-02-20 01:28:00 PST,GMT-08:00,1613813280150,Completed,2021-02-20,2021-02-20 02:25:47 PST,1613816747184,2,set_2,23,9,A little,Moderately,Quite a bit,A little,Extremely,A little,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-02-21/phone_promptresponse_clean_2021-02-21.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-02-21,2021-02-21 02:38:00 PST,GMT-08:00,1613903880120,Completed,2021-02-21,2021-02-21 02:51:59 PST,1613904719199,2,set_3,47,9,A little,Moderately,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,Moderately,Moderately,No,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Moderately,Not at all,I am not experiencing viral symptoms,0 days,2 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-02-22/phone_promptresponse_clean_2021-02-22.csv,1,lardcapablemud,Daily,BURST,RANDOM,0,1,2021-02-22,2021-02-22 00:48:00 PST,GMT-08:00,1613983680314,Completed,2021-02-22,2021-02-22 00:53:27 PST,1613984007482,2,set_4,47,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,A little,Moderately,A little,Quite a bit,A little,A little,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,Not at all,Probably will,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,2 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-02-23/phone_promptresponse_clean_2021-02-23.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-02-23,2021-02-23 01:42:00 PST,GMT-08:00,1614073320134,Completed,2021-02-23,2021-02-23 01:49:14 PST,1614073754117,2,set_4,23,9,A little,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Not at all,No,No,0,,,,,,,,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-02-24/phone_promptresponse_clean_2021-02-24.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-02-24,2021-02-24 01:25:00 PST,GMT-08:00,1614158700107,Completed,2021-02-24,2021-02-24 01:51:45 PST,1614160305615,2,set_1,25,9,A little,A little,Moderately,A little,Quite a bit,A little,A little,Moderately,A little,Quite a bit,Not at all,Quite a bit,Not at all,Quite a bit,No,Yes,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,A little,Might,No,but I had a goal
lardcapablemud@timestudy_com/2021-02-25/phone_promptresponse_clean_2021-02-25.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-02-25,2021-02-25 01:26:00 PST,GMT-08:00,1614245160266,Completed,2021-02-25,2021-02-25 01:27:37 PST,1614245257539,1,set_4,23,9,Not at all,Quite a bit,A little,Not at all,Quite a bit,A little,A little,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,No,No,0,,,,,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-02-26/phone_promptresponse_clean_2021-02-26.csv,1,lardcapablemud,Daily,TIME,RANDOM,23,0,2021-02-25,2021-02-25 23:32:00 PST,GMT-08:00,1614324720329,Completed,2021-02-26,2021-02-26 01:02:07 PST,1614330127435,2,set_1,25,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Quite a bit,No,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-02-27/phone_promptresponse_clean_2021-02-27.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-02-27,2021-02-27 01:19:01 PST,GMT-08:00,1614417541838,Completed,2021-02-27,2021-02-27 01:40:15 PST,1614418815407,2,set_3,23,9,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,No,No,0,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-02-28/phone_promptresponse_clean_2021-02-28.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-02-28,2021-02-28 01:36:02 PST,GMT-08:00,1614504962458,Completed,2021-02-28,2021-02-28 02:04:05 PST,1614506645628,2,set_2,47,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,A little,A little,Moderately,Quite a bit,Quite a bit,Very much so,Quite a bit,Quite a bit,No,Did not have to work today,0,A little,Definitely will not,Trying to decide,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,2 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-02-28/phone_promptresponse_clean_2021-02-28.csv,23,lardcapablemud,Daily,TIME,RANDOM,23,0,2021-02-28,2021-02-28 23:24:00 PST,GMT-08:00,1614583440329,Completed,2021-02-28,2021-02-28 23:39:54 PST,1614584394010,2,set_1,48,9,Moderately,A little,Quite a bit,A little,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,2 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,Might,No,but I had a goal
lardcapablemud@timestudy_com/2021-03-02/phone_promptresponse_clean_2021-03-02.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-03-02,2021-03-02 00:35:00 PST,GMT-08:00,1614674100335,Completed,2021-03-02,2021-03-02 00:42:28 PST,1614674548314,2,set_1,24,9,Not at all,A little,Quite a bit,A little,Quite a bit,Not at all,Moderately,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,A little,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-03-03/phone_promptresponse_clean_2021-03-03.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-03-03,2021-03-03 01:43:00 PST,GMT-08:00,1614764580331,Completed,2021-03-03,2021-03-03 01:45:39 PST,1614764739674,1,set_4,23,9,Moderately,A little,Quite a bit,A little,Moderately,Moderately,A little,Moderately,Quite a bit,A little,A little,Quite a bit,Quite a bit,Moderately,No,Yes,0,,,,,,,,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-04/phone_promptresponse_clean_2021-03-04.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-03-04,2021-03-04 01:24:00 PST,GMT-08:00,1614849840263,Completed,2021-03-04,2021-03-04 01:31:15 PST,1614850275192,2,set_3,23,9,Moderately,Moderately,Moderately,Not at all,Extremely,A little,Moderately,A little,Moderately,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,No,Yes,0,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-05/phone_promptresponse_clean_2021-03-05.csv,1,lardcapablemud,Daily,BURST,RANDOM,0,1,2021-03-05,2021-03-05 00:38:00 PST,GMT-08:00,1614933480273,Completed,2021-03-05,2021-03-05 01:08:59 PST,1614935339319,2,set_2,24,9,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,A little,Moderately,Moderately,Moderately,Quite a bit,Not at all,Very much so,Moderately,Quite a bit,No,Yes,0,Not at all,Probably will not,Not thought about it,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-06/phone_promptresponse_clean_2021-03-06.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-03-06,2021-03-06 02:36:00 PST,GMT-08:00,1615026960289,Completed,2021-03-06,2021-03-06 02:37:23 PST,1615027043466,1,set_2,24,9,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,Not at all,Probably will not,Not thought about it,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-07/phone_promptresponse_clean_2021-03-07.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-03-07,2021-03-07 02:10:00 PST,GMT-08:00,1615111800228,Completed,2021-03-07,2021-03-07 02:13:31 PST,1615112011940,1,set_2,47,9,A little,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,Not at all,Might,Not thought about it,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,A little,I am not experiencing viral symptoms,0 days,1 day,A lot less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
lardcapablemud@timestudy_com/2021-03-08/phone_promptresponse_clean_2021-03-08.csv,2,lardcapablemud,Daily,BURST,RANDOM,23,0,2021-03-07,2021-03-07 23:20:00 PST,GMT-08:00,1615188000692,Completed,2021-03-08,2021-03-08 01:11:48 PST,1615194708780,2,set_4,47,9,A little,Moderately,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,Quite a bit,Moderately,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Might,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,A little,I am not experiencing viral symptoms,0 days,1 day,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-03-09/phone_promptresponse_clean_2021-03-09.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-03-09,2021-03-09 00:34:00 PST,GMT-08:00,1615278840287,Completed,2021-03-09,2021-03-09 01:49:02 PST,1615283342198,2,set_2,23,9,Quite a bit,Moderately,Moderately,A little,Quite a bit,Not at all,Moderately,A little,A little,Quite a bit,Not at all,Quite a bit,Moderately,Quite a bit,No,No,0,Not at all,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-10/phone_promptresponse_clean_2021-03-10.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-03-10,2021-03-10 00:18:00 PST,GMT-08:00,1615364280327,Completed,2021-03-10,2021-03-10 00:27:21 PST,1615364841814,2,set_2,23,9,Quite a bit,A little,Quite a bit,A little,Extremely,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,No,No,0,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-11/phone_promptresponse_clean_2021-03-11.csv,2,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-03-11,2021-03-11 02:16:10 PST,GMT-08:00,1615457770860,Completed,2021-03-11,2021-03-11 02:23:59 PST,1615458239328,1,set_3,24,9,Quite a bit,Not at all,Moderately,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,A little,Not at all,Very much so,Moderately,Moderately,No,Yes,0,,,,Not at all,Definitely will not,No,A little bit,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-12/phone_promptresponse_clean_2021-03-12.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-03-12,2021-03-12 00:41:00 PST,GMT-08:00,1615538460285,Completed,2021-03-12,2021-03-12 02:50:23 PST,1615546223476,2,set_1,24,9,Quite a bit,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,A little,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-03-13/phone_promptresponse_clean_2021-03-13.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-03-13,2021-03-13 02:22:00 PST,GMT-08:00,1615630920288,Completed,2021-03-13,2021-03-13 02:36:29 PST,1615631789486,2,set_1,25,9,Moderately,Not at all,A little,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Moderately,A little,Moderately,No,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,but I had a goal
lardcapablemud@timestudy_com/2021-03-14/phone_promptresponse_clean_2021-03-14.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-03-14,2021-03-14 00:46:00 PST,GMT-08:00,1615711560288,Completed,2021-03-14,2021-03-14 01:15:21 PST,1615713321260,2,set_2,47,9,Moderately,A little,Quite a bit,Not at all,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,Moderately,A little,Quite a bit,No,Did not have to work today,0,Not at all,Probably will not,Not thought about it,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Moderately,I am not experiencing viral symptoms,0 days,2 days,A lot less,A lot less,Less,Very little,Moderate,,,,
lardcapablemud@timestudy_com/2021-03-15/phone_promptresponse_clean_2021-03-15.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-03-15,2021-03-15 01:18:01 PDT,GMT-07:00,1615796281150,Completed,2021-03-15,2021-03-15 03:06:52 PDT,1615802812737,2,set_4,48,9,Quite a bit,Moderately,Quite a bit,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,A little,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,Not at all,Not at all,Probably will not,No,No,No and I didn't have a goal,No,but had a goal,No,No,A little,Moderately,I am currently experiencing severe viral symptoms,0 days,2 days,A lot less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
lardcapablemud@timestudy_com/2021-03-16/phone_promptresponse_clean_2021-03-16.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-03-16,2021-03-16 01:29:00 PDT,GMT-07:00,1615883340277,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-17/phone_promptresponse_clean_2021-03-17.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-03-17,2021-03-17 00:22:00 PDT,GMT-07:00,1615965720332,Completed,2021-03-17,2021-03-17 00:28:52 PDT,1615966132389,2,set_2,23,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,A little,A little,Moderately,Quite a bit,Moderately,Moderately,A little,Quite a bit,No,Did not have to work today,0,Not at all,Might,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-18/phone_promptresponse_clean_2021-03-18.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-03-18,2021-03-18 02:44:00 PDT,GMT-07:00,1616060640451,Completed,2021-03-18,2021-03-18 02:45:19 PDT,1616060719768,1,set_4,24,9,A little,A little,Quite a bit,Not at all,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Moderately,No,No,0,,,,,,,Not at all,A little,Might,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-19/phone_promptresponse_clean_2021-03-19.csv,1,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-03-19,2021-03-19 02:16:04 PDT,GMT-07:00,1616145364307,Completed,2021-03-19,2021-03-19 02:17:15 PDT,1616145435496,1,set_4,23,9,A little,Moderately,Moderately,A little,Quite a bit,A little,Moderately,A little,Moderately,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-20/phone_promptresponse_clean_2021-03-20.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-03-20,2021-03-20 02:11:00 PDT,GMT-07:00,1616231460302,Completed,2021-03-20,2021-03-20 02:20:20 PDT,1616232020831,2,set_3,23,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,A little,Quite a bit,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-03-21/phone_promptresponse_clean_2021-03-21.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-03-21,2021-03-21 01:38:00 PDT,GMT-07:00,1616315880215,Completed,2021-03-21,2021-03-21 01:41:01 PDT,1616316061409,1,set_3,47,9,A little,Quite a bit,A little,A little,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Moderately,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,Not at all,Definitely will not,No,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-03-22/phone_promptresponse_clean_2021-03-22.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-03-22,2021-03-22 02:48:00 PDT,GMT-07:00,1616406480118,Completed,2021-03-22,2021-03-22 02:54:06 PDT,1616406846140,2,set_1,49,9,A little,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,A little,A little,A little,Quite a bit,Moderately,Quite a bit,A little,Moderately,No,Did not have to work today,0,,,,,,,Somewhat,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,Probably will not,No,but I had a goal
