.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
feistydaycarelung@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,20,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-06-11,2021-06-11 22:16:17 MDT,GMT-06:00,1623471377000,Completed,2021-06-11,2021-06-11 22:16:54 MDT,1623471414385,1,set_4,23,9,Not at all,Moderately,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Quite a bit,A little,Moderately,No,Did not have to work today,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-12/phone_promptresponse_clean_2021-06-12.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-06-12,2021-06-12 21:23:00 MDT,GMT-06:00,1623554580309,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-14/phone_promptresponse_clean_2021-06-14.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-06-14,2021-06-14 00:21:00 MDT,GMT-06:00,1623651660355,Completed,2021-06-14,2021-06-14 00:32:02 MDT,1623652322398,2,set_4,47,9,Not at all,Moderately,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,Not at all,Quite a bit,No,No,0,A little,Might,No,,,,,Not really,Yes,Not really,Yes,Not really,Not really,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,Less,More,Neither more nor less,Moderate,Very little,,,,,,,
feistydaycarelung@timestudy_com/2021-06-15/phone_promptresponse_clean_2021-06-15.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-06-15,2021-06-15 01:31:00 MDT,GMT-06:00,1623742260172,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-15/phone_promptresponse_clean_2021-06-15.csv,22,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-06-15,2021-06-15 23:45:00 MDT,GMT-06:00,1623822300146,Completed,2021-06-15,2021-06-15 23:48:41 MDT,1623822521513,1,set_3,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Not at all,A little,Not at all,Moderately,A little,Not at all,A little,Moderately,No,Did not have to work today,0,,,,Not at all,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-17/phone_promptresponse_clean_2021-06-17.csv,1,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-06-16,2021-06-16 23:37:00 MDT,GMT-06:00,1623908220157,Completed,2021-06-17,2021-06-17 00:15:22 MDT,1623910522255,2,set_4,23,9,Not at all,Quite a bit,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Moderately,A little,No,Did not have to work today,0,Quite a bit,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-06-18,2021-06-18 01:31:00 MDT,GMT-06:00,1624001460088,Completed,2021-06-18,2021-06-18 01:32:12 MDT,1624001532512,1,set_4,24,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Moderately,Not at all,No,Yes,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,22,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-06-18,2021-06-18 22:42:00 MDT,GMT-06:00,1624077720279,Completed,2021-06-18,2021-06-18 23:07:47 MDT,1624079267367,2,set_2,23,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-06-19/phone_promptresponse_clean_2021-06-19.csv,21,feistydaycarelung,Daily,BURST,RANDOM,21,22,2021-06-19,2021-06-19 21:46:00 MDT,GMT-06:00,1624160760132,Completed,2021-06-19,2021-06-19 22:02:18 MDT,1624161738376,2,set_2,23,9,Moderately,Moderately,Extremely,Moderately,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Moderately,A little,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-06-21/phone_promptresponse_clean_2021-06-21.csv,3,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-06-20,2021-06-20 23:34:00 MDT,GMT-06:00,1624253640224,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-21/phone_promptresponse_clean_2021-06-21.csv,24,feistydaycarelung,Daily,BURST,RANDOM,21,22,2021-06-21,2021-06-21 21:45:00 MDT,GMT-06:00,1624333500158,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-22/phone_promptresponse_clean_2021-06-22.csv,18,feistydaycarelung,Daily,BURST,RANDOM,19,20,2021-06-22,2021-06-22 19:11:00 MDT,GMT-06:00,1624410660089,Completed,2021-06-22,2021-06-22 19:11:48 MDT,1624410708283,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,A little,Moderately,A little,Moderately,Not at all,Moderately,A little,No,Did not have to work today,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-23/phone_promptresponse_clean_2021-06-23.csv,34,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-06-23,2021-06-23 22:22:00 MDT,GMT-06:00,1624508520119,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-25/phone_promptresponse_clean_2021-06-25.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-06-25,2021-06-25 00:32:00 MDT,GMT-06:00,1624602720134,Completed,2021-06-25,2021-06-25 00:34:52 MDT,1624602892212,1,set_3,23,9,Not at all,Moderately,Quite a bit,A little,Moderately,A little,A little,Moderately,A little,Quite a bit,Not at all,Quite a bit,A little,Not at all,No,Yes,0,,,,,Quite a bit,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-25/phone_promptresponse_clean_2021-06-25.csv,24,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-06-25,2021-06-25 23:27:00 MDT,GMT-06:00,1624685220153,Completed,2021-06-25,2021-06-25 23:35:17 MDT,1624685717939,2,set_3,23,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,A little,A little,Not at all,A little,Not at all,A little,Moderately,Not at all,Not at all,No,Did not have to work today,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-26/phone_promptresponse_clean_2021-06-26.csv,28,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-06-26,2021-06-26 22:31:00 MDT,GMT-06:00,1624768260158,Completed,2021-06-26,2021-06-26 22:34:04 MDT,1624768444332,1,set_2,23,9,Moderately,A little,Moderately,A little,A little,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Moderately,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-06-28/phone_promptresponse_clean_2021-06-28.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-06-28,2021-06-28 00:29:00 MDT,GMT-06:00,1624861740164,Completed,2021-06-28,2021-06-28 01:06:36 MDT,1624863996969,2,set_4,48,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Moderately,A little,Moderately,No,No,0,A little,Probably will,Not really,,,,,Not really,Maybe,Not really,Maybe,Not really,Not really,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,More,Neither more nor less,Very little,Very little,,,,,,,
feistydaycarelung@timestudy_com/2021-06-28/phone_promptresponse_clean_2021-06-28.csv,24,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-06-28,2021-06-28 23:18:00 MDT,GMT-06:00,1624943880127,Completed,2021-06-28,2021-06-28 23:19:14 MDT,1624943954347,1,set_2,23,9,Not at all,Extremely,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,1,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-06-29,2021-06-29 23:32:00 MDT,GMT-06:00,1625031120160,Completed,2021-06-30,2021-06-30 00:07:42 MDT,1625033262309,2,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,Yes
feistydaycarelung@timestudy_com/2021-07-01/phone_promptresponse_clean_2021-07-01.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-07-01,2021-07-01 00:21:00 MDT,GMT-06:00,1625120460197,Completed,2021-07-01,2021-07-01 00:22:12 MDT,1625120532385,1,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Moderately,A little,Moderately,No,Did not have to work today,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-02/phone_promptresponse_clean_2021-07-02.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-07-02,2021-07-02 00:48:00 MDT,GMT-06:00,1625208480093,Completed,2021-07-02,2021-07-02 00:49:24 MDT,1625208564509,1,set_3,24,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-03/phone_promptresponse_clean_2021-07-03.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-07-03,2021-07-03 00:22:00 MDT,GMT-06:00,1625293320155,Completed,2021-07-03,2021-07-03 00:31:12 MDT,1625293872514,2,set_1,24,9,Moderately,A little,Moderately,A little,Moderately,A little,A little,Not at all,A little,Quite a bit,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes
feistydaycarelung@timestudy_com/2021-07-04/phone_promptresponse_clean_2021-07-04.csv,2,feistydaycarelung,Daily,BURST,RANDOM,1,2,2021-07-04,2021-07-04 01:19:03 MDT,GMT-06:00,1625383143019,Completed,2021-07-04,2021-07-04 01:21:28 MDT,1625383288261,1,set_2,48,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,A little,Moderately,No,No,0,,,,A little bit,,,,Sort of,Yes,Not really,Yes,Not really,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Neither more nor less,More,Neither more nor less,Very little,Very little,Quite a bit,Probably will,Yes,,,,
feistydaycarelung@timestudy_com/2021-07-05/phone_promptresponse_clean_2021-07-05.csv,2,feistydaycarelung,Daily,BURST,RANDOM,1,2,2021-07-05,2021-07-05 01:48:00 MDT,GMT-06:00,1625471280149,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-06/phone_promptresponse_clean_2021-07-06.csv,2,feistydaycarelung,Daily,BURST,RANDOM,1,2,2021-07-06,2021-07-06 01:10:00 MDT,GMT-06:00,1625555400103,Completed,2021-07-06,2021-07-06 01:11:03 MDT,1625555463366,1,set_4,23,9,A little,Quite a bit,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Moderately,A little,A little,Moderately,Quite a bit,No,Did not have to work today,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-07/phone_promptresponse_clean_2021-07-07.csv,3,feistydaycarelung,Daily,BURST,RANDOM,0,1,2021-07-07,2021-07-07 00:24:00 MDT,GMT-06:00,1625639040177,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-07/phone_promptresponse_clean_2021-07-07.csv,25,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-07-07,2021-07-07 23:17:00 MDT,GMT-06:00,1625721420147,Completed,2021-07-07,2021-07-07 23:17:47 MDT,1625721467895,1,set_2,24,9,Not at all,Moderately,Quite a bit,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,A little,A little,Moderately,Moderately,Yes,No,0,,,,A little bit,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-07-09/phone_promptresponse_clean_2021-07-09.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-07-09,2021-07-09 00:47:00 MDT,GMT-06:00,1625813220186,Completed,2021-07-09,2021-07-09 02:25:20 MDT,1625819120678,2,set_2,23,9,Not at all,Extremely,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,A little,Moderately,A little,Moderately,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,,
feistydaycarelung@timestudy_com/2021-07-11/phone_promptresponse_clean_2021-07-11.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-07-11,2021-07-11 01:38:00 MDT,GMT-06:00,1625989080137,Completed,2021-07-11,2021-07-11 02:04:06 MDT,1625990646895,2,set_2,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Moderately,Quite a bit,Yes,No,0,,,,,,,,Not really,No,Sort of,Maybe,Sort of,Not really,Not at all,Not at all,I am currently experiencing mild-moderate viral symptoms,0 days,4 days,A lot less,More,More,Very little,Very little,Quite a bit,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-07-11/phone_promptresponse_clean_2021-07-11.csv,25,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-07-11,2021-07-11 22:21:00 MDT,GMT-06:00,1626063660548,Completed,2021-07-11,2021-07-11 23:22:15 MDT,1626067335711,2,set_1,48,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,A little,A little,Not at all,Quite a bit,A little,Moderately,A little,Moderately,No,No,0,,,,,,,,Sort of,Yes,Not really,Yes,Not really,Not really,Not at all,A little,I am currently experiencing mild-moderate viral symptoms,0 days,5 or more days,Neither more nor less,Neither more nor less,More,Very little,Very little,,,,Quite a bit,Definitely will,Yes,Yes
feistydaycarelung@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,21,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-07-12,2021-07-12 22:43:00 MDT,GMT-06:00,1626151380157,Completed,2021-07-12,2021-07-12 22:48:57 MDT,1626151737647,2,set_2,25,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,A little,Quite a bit,No,No,0,,,,A little bit,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-07-13/phone_promptresponse_clean_2021-07-13.csv,23,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-07-13,2021-07-13 23:15:00 MDT,GMT-06:00,1626239700145,Completed,2021-07-13,2021-07-13 23:30:07 MDT,1626240607790,2,set_2,25,9,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,A little,Not at all,No,Did not have to work today,0,,,,A little bit,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-07-14/phone_promptresponse_clean_2021-07-14.csv,24,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-07-14,2021-07-14 23:15:00 MDT,GMT-06:00,1626326100161,Completed,2021-07-14,2021-07-14 23:58:53 MDT,1626328733654,2,set_1,24,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Very much so,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,Maybe
feistydaycarelung@timestudy_com/2021-07-16/phone_promptresponse_clean_2021-07-16.csv,4,feistydaycarelung,Daily,TIME,RANDOM,3,4,2021-07-16,2021-07-16 03:25:00 MDT,GMT-06:00,1626427500182,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-16/phone_promptresponse_clean_2021-07-16.csv,23,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-07-16,2021-07-16 21:18:00 MDT,GMT-06:00,1626491880176,Completed,2021-07-16,2021-07-16 21:18:41 MDT,1626491921842,1,set_2,23,9,A little,Moderately,Quite a bit,A little,A little,A little,Moderately,A little,Not at all,A little,Not at all,Very much so,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,,,,
feistydaycarelung@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-07-17,2021-07-17 22:34:00 MDT,GMT-06:00,1626582840134,PartiallyCompleted,,,,,set_3,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,60,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-07-18,2021-07-18 21:48:00 MDT,GMT-06:00,1626666480192,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-19/phone_promptresponse_clean_2021-07-19.csv,20,feistydaycarelung,Daily,BURST,RANDOM,21,22,2021-07-19,2021-07-19 21:32:00 MDT,GMT-06:00,1626751920407,Completed,2021-07-19,2021-07-19 22:48:13 MDT,1626756493459,2,set_3,24,9,Not at all,Extremely,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,A little,Not at all,Quite a bit,No,No,0,,,,A little bit,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,18,feistydaycarelung,Daily,BURST,RANDOM,18,19,2021-07-20,2021-07-20 18:42:00 MDT,GMT-06:00,1626828120105,Completed,2021-07-20,2021-07-20 19:13:35 MDT,1626830015072,2,set_1,25,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Quite a bit,A little,Very much so,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,Maybe
feistydaycarelung@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,21,feistydaycarelung,Daily,BURST,RANDOM,21,22,2021-07-21,2021-07-21 21:36:00 MDT,GMT-06:00,1626924960151,Completed,2021-07-21,2021-07-21 21:37:10 MDT,1626925030281,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,22,feistydaycarelung,Daily,BURST,RANDOM,20,21,2021-07-22,2021-07-22 20:31:00 MDT,GMT-06:00,1627007460159,Completed,2021-07-22,2021-07-22 20:34:32 MDT,1627007672622,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,25,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-07-23,2021-07-23 22:35:00 MDT,GMT-06:00,1627101300099,Completed,2021-07-23,2021-07-23 22:37:26 MDT,1627101446930,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,A little,Not at all,Moderately,Not at all,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,Yes
feistydaycarelung@timestudy_com/2021-07-24/phone_promptresponse_clean_2021-07-24.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-07-24,2021-07-24 22:32:00 MDT,GMT-06:00,1627187520189,Completed,2021-07-24,2021-07-24 22:41:36 MDT,1627188096723,2,set_3,23,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,A little,Moderately,No,No,0,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-07-25,2021-07-25 21:33:00 MDT,GMT-06:00,1627270380131,Completed,2021-07-25,2021-07-25 22:20:33 MDT,1627273233769,2,set_2,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Moderately,Quite a bit,No,No,0,,,,,,,,Sort of,No,Not really,Yes,Not really,No,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,Less,A lot more,Neither more nor less,Very little,Very little,Not at all,Might,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-07-26,2021-07-26 21:18:00 MDT,GMT-06:00,1627355880099,Completed,2021-07-26,2021-07-26 21:19:18 MDT,1627355958654,1,set_3,23,9,Not at all,Quite a bit,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Moderately,Quite a bit,No,No,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,25,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-07-27,2021-07-27 23:12:00 MDT,GMT-06:00,1627449120186,Completed,2021-07-27,2021-07-27 23:23:51 MDT,1627449831476,2,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,A little,A little,A little,Moderately,Not at all,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,22,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-07-28,2021-07-28 23:47:00 MDT,GMT-06:00,1627537620158,Completed,2021-07-28,2021-07-28 23:57:17 MDT,1627538237738,2,set_3,23,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,A little,A little,Not at all,Not at all,Moderately,A little,Not at all,Moderately,Moderately,No,Did not have to work today,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,24,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-07-29,2021-07-29 22:30:00 MDT,GMT-06:00,1627619400136,Completed,2021-07-29,2021-07-29 22:30:53 MDT,1627619453059,1,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,No
feistydaycarelung@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,2,feistydaycarelung,Daily,BURST,RANDOM,1,2,2021-07-31,2021-07-31 01:33:00 MDT,GMT-06:00,1627716780144,Completed,2021-07-31,2021-07-31 01:34:19 MDT,1627716859506,1,set_2,23,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,A little,Not at all,A little,Very much so,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,25,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-07-31,2021-07-31 23:44:00 MDT,GMT-06:00,1627796640272,Completed,2021-07-31,2021-07-31 23:44:43 MDT,1627796683127,1,set_3,23,9,Not at all,Moderately,A little,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Moderately,A little,Quite a bit,Moderately,A little,No,No,0,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,1,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-08-01,2021-08-01 22:16:00 MDT,GMT-06:00,1627877760149,NeverStarted,,,,,set_3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
