.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x25_affmot_sleep,x26_int_sleep,x27_del_sleep
synapseevaluatechevron@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,20,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2021-08-12,2021-08-12 21:47:00 EDT,GMT-04:00,1628819220429,Completed,2021-08-12,2021-08-12 21:48:17 EDT,1628819297204,1,set_3,24,9,Moderately,Not at all,Moderately,Not at all,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,A little bit,,,
synapseevaluatechevron@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-08-13,2021-08-13 21:22:00 EDT,GMT-04:00,1628904120623,Completed,2021-08-13,2021-08-13 21:23:47 EDT,1628904227544,1,set_1,24,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Definitely will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,19,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-08-14,2021-08-14 20:47:00 EDT,GMT-04:00,1628988420942,Completed,2021-08-14,2021-08-14 20:47:43 EDT,1628988463143,1,set_2,23,9,Not at all,Quite a bit,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes
synapseevaluatechevron@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-08-15,2021-08-15 20:42:00 EDT,GMT-04:00,1629074520427,Completed,2021-08-15,2021-08-15 20:43:54 EDT,1629074634485,1,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Sort of,Yes,Yes,Yes,Yes,Yes,Extremely,Moderately,I am not experiencing viral symptoms,2 days,3 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Moderate,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-08-16,2021-08-16 20:38:00 EDT,GMT-04:00,1629160680362,Completed,2021-08-16,2021-08-16 20:42:37 EDT,1629160957205,1,set_3,23,9,Not at all,Moderately,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-08-17,2021-08-17 21:18:00 EDT,GMT-04:00,1629249480413,Completed,2021-08-17,2021-08-17 21:18:49 EDT,1629249529005,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,Extremely,,,
synapseevaluatechevron@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-08-18,2021-08-18 20:49:13 EDT,GMT-04:00,1629334153081,Completed,2021-08-18,2021-08-18 20:50:04 EDT,1629334204107,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,20,21,2021-08-19,2021-08-19 20:43:00 EDT,GMT-04:00,1629420180523,Completed,2021-08-19,2021-08-19 20:49:56 EDT,1629420596434,2,set_1,25,9,A little,Quite a bit,A little,Extremely,Quite a bit,A little,A little,Not at all,Moderately,Very much so,Quite a bit,A little,Not at all,Quite a bit,Yes,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,20,21,2021-08-20,2021-08-20 20:41:00 EDT,GMT-04:00,1629506460378,Completed,2021-08-20,2021-08-20 20:41:58 EDT,1629506518142,1,set_3,23,9,Not at all,Extremely,A little,Moderately,Extremely,Moderately,A little,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,18,synapseevaluatechevron,Daily,BURST,RANDOM,22,23,2021-08-21,2021-08-21 22:40:00 EDT,GMT-04:00,1629600000418,Completed,2021-08-21,2021-08-21 22:41:03 EDT,1629600063127,1,set_1,24,9,Not at all,Extremely,Not at all,Not at all,Quite a bit,Moderately,Moderately,Moderately,Moderately,Not at all,Quite a bit,Not at all,Not at all,Very much so,Not sure,No,0,,,,Not at all,Definitely will not,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2021-08-22,2021-08-22 21:44:00 EDT,GMT-04:00,1629683040424,Completed,2021-08-22,2021-08-22 21:48:11 EDT,1629683291592,1,set_3,47,9,Not at all,Quite a bit,Not at all,Not at all,Extremely,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,Very much so,No,Did not have to work today,0,,,,,,,,No,Yes,Yes,Yes,Yes,Yes,Extremely,Moderately,I am not experiencing viral symptoms,0 days,0 days,A lot more,Neither more nor less,Neither more nor less,Quite a bit,Not at all,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-08-23,2021-08-23 21:34:00 EDT,GMT-04:00,1629768840592,Completed,2021-08-23,2021-08-23 21:38:12 EDT,1629769092135,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-08-24,2021-08-24 21:28:00 EDT,GMT-04:00,1629854880428,Completed,2021-08-24,2021-08-24 21:28:54 EDT,1629854934126,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Quite a bit,Quite a bit,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-08-25,2021-08-25 21:46:00 EDT,GMT-04:00,1629942360458,Completed,2021-08-25,2021-08-25 22:13:17 EDT,1629943997117,2,set_4,23,9,Not at all,Extremely,Not at all,Not at all,Quite a bit,Moderately,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-08-26,2021-08-26 21:24:00 EDT,GMT-04:00,1630027440434,Completed,2021-08-26,2021-08-26 21:24:53 EDT,1630027493121,1,set_3,24,9,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-08-27,2021-08-27 21:26:07 EDT,GMT-04:00,1630113967867,Completed,2021-08-27,2021-08-27 21:26:45 EDT,1630114005936,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-08-28,2021-08-28 21:47:00 EDT,GMT-04:00,1630201620535,Completed,2021-08-28,2021-08-28 21:50:31 EDT,1630201831573,1,set_3,24,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Moderately,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-08-29,2021-08-29 21:47:00 EDT,GMT-04:00,1630288020368,Completed,2021-08-29,2021-08-29 21:49:05 EDT,1630288145596,1,set_4,48,9,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Definitely will,No,,,,,No,No,No,Yes,Yes,No,Moderately,Not at all,I am not experiencing viral symptoms,3 days,4 days,Neither more nor less,More,Neither more nor less,Quite a bit,Moderate,,,,A little bit,,,
synapseevaluatechevron@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2021-08-30,2021-08-30 22:13:00 EDT,GMT-04:00,1630375980375,Completed,2021-08-30,2021-08-30 22:13:50 EDT,1630376030471,1,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Moderately,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-08-31,2021-08-31 21:37:00 EDT,GMT-04:00,1630460220417,Completed,2021-08-31,2021-08-31 21:37:52 EDT,1630460272876,1,set_2,23,9,Moderately,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2021-09-01,2021-09-01 22:21:00 EDT,GMT-04:00,1630549260490,Completed,2021-09-01,2021-09-01 22:23:38 EDT,1630549418163,1,set_2,23,9,Not at all,Moderately,Extremely,Not at all,A little,Not at all,Not at all,Quite a bit,A little,Quite a bit,Moderately,Very much so,Quite a bit,Not at all,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2021-09-02,2021-09-02 22:36:00 EDT,GMT-04:00,1630636560498,Completed,2021-09-02,2021-09-02 22:37:00 EDT,1630636620098,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2021-09-03,2021-09-03 21:22:00 EDT,GMT-04:00,1630718520431,Completed,2021-09-03,2021-09-03 21:23:09 EDT,1630718589533,1,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,A little,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-09-04/phone_promptresponse_clean_2021-09-04.csv,23,synapseevaluatechevron,Daily,BURST,RANDOM,22,23,2021-09-04,2021-09-04 22:27:00 EDT,GMT-04:00,1630808820371,Completed,2021-09-04,2021-09-04 22:28:32 EDT,1630808912172,1,set_2,25,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,A little,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-09-05/phone_promptresponse_clean_2021-09-05.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2021-09-05,2021-09-05 21:33:00 EDT,GMT-04:00,1630891980446,Completed,2021-09-05,2021-09-05 22:14:15 EDT,1630894455868,2,set_4,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,Not sure,No,0,Very much so,Definitely will,Yes,,,,,Yes,Yes,Yes,Yes,Yes,Sort of,A little,Not at all,I am not experiencing viral symptoms,4 days,0 days,Neither more nor less,Less,Neither more nor less,Very little,Moderate,,,,,,,
synapseevaluatechevron@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2021-09-06,2021-09-06 21:25:00 EDT,GMT-04:00,1630977900430,Completed,2021-09-06,2021-09-06 21:27:02 EDT,1630978022612,1,set_4,24,9,Not at all,Moderately,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Not at all,Quite a bit,No,Did not have to work today,0,Quite a bit,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-09-07/phone_promptresponse_clean_2021-09-07.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-09-07,2021-09-07 21:34:00 EDT,GMT-04:00,1631064840703,Completed,2021-09-07,2021-09-07 21:36:45 EDT,1631065005309,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-09-08/phone_promptresponse_clean_2021-09-08.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-09-08,2021-09-08 21:39:00 EDT,GMT-04:00,1631151540504,Completed,2021-09-08,2021-09-08 21:39:48 EDT,1631151588966,1,set_4,23,9,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Very much so,Quite a bit,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-09-09/phone_promptresponse_clean_2021-09-09.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-09-09,2021-09-09 21:24:00 EDT,GMT-04:00,1631237040488,Completed,2021-09-09,2021-09-09 21:29:40 EDT,1631237380267,2,set_3,24,9,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Moderately,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Sort of,,,,
synapseevaluatechevron@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-09-10,2021-09-10 21:47:00 EDT,GMT-04:00,1631324820482,Completed,2021-09-10,2021-09-10 21:48:08 EDT,1631324888224,1,set_2,23,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-09-11/phone_promptresponse_clean_2021-09-11.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-09-11,2021-09-11 21:38:00 EDT,GMT-04:00,1631410680463,Completed,2021-09-11,2021-09-11 21:38:55 EDT,1631410735528,1,set_1,25,9,Not at all,Quite a bit,Not at all,Extremely,Moderately,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,Very much so,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-09-12,2021-09-12 21:24:00 EDT,GMT-04:00,1631496240420,Completed,2021-09-12,2021-09-12 21:25:33 EDT,1631496333833,1,set_1,48,9,Not at all,Quite a bit,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Quite a bit,Quite a bit,No,No,0,,,,Quite a bit,Definitely will,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Moderately,Moderately,I am not experiencing viral symptoms,5 or more days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,,,,,,,
synapseevaluatechevron@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-09-13,2021-09-13 21:36:00 EDT,GMT-04:00,1631583360406,Completed,2021-09-13,2021-09-13 22:02:43 EDT,1631584963354,2,set_2,24,9,Not at all,Quite a bit,Not at all,Extremely,Moderately,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-09-14,2021-09-14 21:20:00 EDT,GMT-04:00,1631668800334,Completed,2021-09-14,2021-09-14 21:20:45 EDT,1631668845091,1,set_1,25,9,Not at all,Extremely,Not at all,Moderately,Quite a bit,Not at all,A little,A little,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,19,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-09-15,2021-09-15 21:25:00 EDT,GMT-04:00,1631755500509,Completed,2021-09-15,2021-09-15 22:04:33 EDT,1631757873345,2,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,A little,Moderately,Not at all,Very much so,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-09-16,2021-09-16 21:21:12 EDT,GMT-04:00,1631841672842,Completed,2021-09-16,2021-09-16 22:38:42 EDT,1631846322225,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,19,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2021-09-17,2021-09-17 22:28:00 EDT,GMT-04:00,1631932080409,Completed,2021-09-17,2021-09-17 22:38:21 EDT,1631932701151,1,set_1,24,9,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Moderately,Quite a bit,Extremely,Moderately,Quite a bit,Quite a bit,Moderately,Not at all,Quite a bit,Not sure,No,0,,,,Very much so,Definitely will not,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2021-09-18,2021-09-18 21:32:00 EDT,GMT-04:00,1632015120368,Completed,2021-09-18,2021-09-18 21:33:17 EDT,1632015197956,1,set_1,25,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Extremely,Not at all,Not at all,Not at all,Moderately,Quite a bit,Quite a bit,Moderately,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2021-09-19,2021-09-19 21:13:00 EDT,GMT-04:00,1632100380386,Completed,2021-09-19,2021-09-19 21:14:56 EDT,1632100496001,1,set_4,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,,,,,Yes,Yes,Yes,Maybe,Yes,Yes,A little,Not at all,I am not experiencing viral symptoms,4 days,2 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Moderate,,,,,,,
synapseevaluatechevron@timestudy_com/2021-09-20/phone_promptresponse_clean_2021-09-20.csv,20,synapseevaluatechevron,Daily,BURST,RANDOM,20,21,2021-09-20,2021-09-20 20:46:00 EDT,GMT-04:00,1632185160878,Completed,2021-09-20,2021-09-20 20:46:46 EDT,1632185206396,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,20,21,2021-09-21,2021-09-21 20:46:00 EDT,GMT-04:00,1632271560460,Completed,2021-09-21,2021-09-21 20:46:51 EDT,1632271611909,1,set_1,24,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,A little,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
