.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
rangerabrasivedislike@timestudy_com/2021-11-07/phone_promptresponse_clean_2021-11-07.csv,14,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-11-07,2021-11-07 20:19:00 CST,GMT-06:00,1636337940128,Completed,2021-11-07,2021-11-07 20:36:07 CST,1636338967280,2,set_3,47,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Moderately,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,,,,,,Sort of,Yes,Yes,Yes,Yes,,,Sort of,,Quite a bit,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Quite a bit
rangerabrasivedislike@timestudy_com/2021-11-08/phone_promptresponse_clean_2021-11-08.csv,22,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-11-08,2021-11-08 21:46:11 CST,GMT-06:00,1636429571335,Completed,2021-11-08,2021-11-08 22:03:09 CST,1636430589279,2,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,A little,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-09/phone_promptresponse_clean_2021-11-09.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-11-09,2021-11-09 20:12:00 CST,GMT-06:00,1636510320154,Completed,2021-11-09,2021-11-09 20:23:41 CST,1636511021708,2,set_4,23,9,Not at all,Extremely,Moderately,Extremely,Quite a bit,Not at all,Not at all,Not at all,A little,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-10/phone_promptresponse_clean_2021-11-10.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-11-10,2021-11-10 20:44:00 CST,GMT-06:00,1636598640123,Completed,2021-11-10,2021-11-10 20:47:36 CST,1636598856512,1,set_3,23,9,Not at all,Extremely,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-11/phone_promptresponse_clean_2021-11-11.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-11-11,2021-11-11 20:12:00 CST,GMT-06:00,1636683120154,Completed,2021-11-11,2021-11-11 20:12:59 CST,1636683179682,1,set_1,25,9,A little,Extremely,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Very much so,No,No,0,,,,,,,Not at all,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,22,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-11-12,2021-11-12 21:34:00 CST,GMT-06:00,1636774440135,Completed,2021-11-12,2021-11-12 22:19:46 CST,1636777186953,2,set_1,24,9,Not at all,Extremely,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-13/phone_promptresponse_clean_2021-11-13.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-11-13,2021-11-13 21:29:00 CST,GMT-06:00,1636860540126,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-14/phone_promptresponse_clean_2021-11-14.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-11-14,2021-11-14 21:31:01 CST,GMT-06:00,1636947061708,Completed,2021-11-14,2021-11-14 21:32:50 CST,1636947170659,1,set_2,47,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Might,Yes,,,,,,,,,Sort of,Yes,Yes,Yes,Sort of,,,Not really,,Not at all,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate
rangerabrasivedislike@timestudy_com/2021-11-15/phone_promptresponse_clean_2021-11-15.csv,20,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-11-15,2021-11-15 21:18:55 CST,GMT-06:00,1637032735464,Completed,2021-11-15,2021-11-15 21:20:01 CST,1637032801757,1,set_1,24,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-16/phone_promptresponse_clean_2021-11-16.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-11-16,2021-11-16 20:40:00 CST,GMT-06:00,1637116800106,Completed,2021-11-16,2021-11-16 20:41:05 CST,1637116865092,1,set_1,24,9,A little,Quite a bit,Quite a bit,Quite a bit,Extremely,Not at all,Not at all,A little,Not at all,Very much so,A little,Moderately,A little,Moderately,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-17/phone_promptresponse_clean_2021-11-17.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-11-17,2021-11-17 21:31:26 CST,GMT-06:00,1637206286592,Completed,2021-11-17,2021-11-17 21:51:08 CST,1637207468820,2,set_1,25,9,Not at all,Extremely,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,,,,Not at all,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-18/phone_promptresponse_clean_2021-11-18.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-11-18,2021-11-18 19:44:00 CST,GMT-06:00,1637286240143,Completed,2021-11-18,2021-11-18 19:44:49 CST,1637286289694,1,set_2,23,9,Not at all,Extremely,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-11-19,2021-11-19 20:26:00 CST,GMT-06:00,1637375160125,Completed,2021-11-19,2021-11-19 20:39:17 CST,1637375957606,2,set_4,24,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,Not at all,,,,,,,,,,Quite a bit,Might,,Not really,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,13,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-11-21,2021-11-21 21:48:00 CST,GMT-06:00,1637552880147,Completed,2021-11-21,2021-11-21 21:49:59 CST,1637552999801,1,set_1,49,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Very much so,Probably will,Sort of,Yes,Sort of,Yes,Yes,Yes,Sort of,,,Not really,,A little,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Quite a bit
rangerabrasivedislike@timestudy_com/2021-11-22/phone_promptresponse_clean_2021-11-22.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-11-22,2021-11-22 20:16:00 CST,GMT-06:00,1637633760382,Completed,2021-11-22,2021-11-22 20:31:21 CST,1637634681032,2,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Moderately,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-23/phone_promptresponse_clean_2021-11-23.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-11-23,2021-11-23 20:15:00 CST,GMT-06:00,1637720100133,Completed,2021-11-23,2021-11-23 20:15:43 CST,1637720143771,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Very much so,Probably will,Not really,No,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-24/phone_promptresponse_clean_2021-11-24.csv,31,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-11-24,2021-11-24 20:32:00 CST,GMT-06:00,1637807520091,Completed,2021-11-24,2021-11-24 20:33:17 CST,1637807597564,1,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Moderately,A little,Not at all,Quite a bit,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-25/phone_promptresponse_clean_2021-11-25.csv,116,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-11-25,2021-11-25 20:11:00 CST,GMT-06:00,1637892660111,Completed,2021-11-25,2021-11-25 20:12:52 CST,1637892772702,1,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-26/phone_promptresponse_clean_2021-11-26.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-11-26,2021-11-26 20:10:00 CST,GMT-06:00,1637979000152,Completed,2021-11-26,2021-11-26 20:11:32 CST,1637979092674,1,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,Not at all,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-27/phone_promptresponse_clean_2021-11-27.csv,19,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-11-27,2021-11-27 21:37:00 CST,GMT-06:00,1638070620148,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-28/phone_promptresponse_clean_2021-11-28.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-11-28,2021-11-28 21:46:00 CST,GMT-06:00,1638157560117,Completed,2021-11-28,2021-11-28 21:49:04 CST,1638157744724,1,set_4,47,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,Sort of,No and I didn't have a goal,Sort of,Yes,Sort of,Very much so,Probably will,Yes,Yes,Quite a bit,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Neither more nor less,Quite a bit,Quite a bit
rangerabrasivedislike@timestudy_com/2021-11-29/phone_promptresponse_clean_2021-11-29.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-11-29,2021-11-29 20:33:00 CST,GMT-06:00,1638239580125,Completed,2021-11-29,2021-11-29 20:34:16 CST,1638239656159,1,set_4,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Yes,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-30/phone_promptresponse_clean_2021-11-30.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-11-30,2021-11-30 19:40:00 CST,GMT-06:00,1638322800167,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-01/phone_promptresponse_clean_2021-12-01.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-12-01,2021-12-01 20:46:59 CST,GMT-06:00,1638413219416,Completed,2021-12-01,2021-12-01 20:48:13 CST,1638413293929,1,set_1,25,9,Not at all,Extremely,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,Not at all,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-02/phone_promptresponse_clean_2021-12-02.csv,26,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-12-02,2021-12-02 20:33:00 CST,GMT-06:00,1638498780222,Completed,2021-12-02,2021-12-02 20:35:56 CST,1638498956034,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,A little,Moderately,A little,Not at all,Very much so,A little,Not at all,A little,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-04/phone_promptresponse_clean_2021-12-04.csv,18,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-12-04,2021-12-04 21:10:00 CST,GMT-06:00,1638673800140,Completed,2021-12-04,2021-12-04 21:10:52 CST,1638673852377,1,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Quite a bit,Not at all,Very much so,No,Did not have to work today,0,Very much so,Definitely will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-05/phone_promptresponse_clean_2021-12-05.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-12-05,2021-12-05 21:15:00 CST,GMT-06:00,1638760500128,Completed,2021-12-05,2021-12-05 21:16:50 CST,1638760610384,1,set_4,48,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,Not at all,,,,,Sort of,Yes,Sort of,Yes,Not really,Quite a bit,Definitely will,Sort of,Sort of,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Quite a bit
rangerabrasivedislike@timestudy_com/2021-12-06/phone_promptresponse_clean_2021-12-06.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-12-06,2021-12-06 21:33:00 CST,GMT-06:00,1638847980102,Completed,2021-12-06,2021-12-06 21:33:56 CST,1638848036053,1,set_1,25,9,Not at all,Extremely,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Quite a bit,Not at all,Very much so,No,No,0,,,,,,,Not at all,Quite a bit,Probably will,Not really,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-07/phone_promptresponse_clean_2021-12-07.csv,17,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-12-07,2021-12-07 20:46:00 CST,GMT-06:00,1638931560125,Completed,2021-12-07,2021-12-07 20:46:53 CST,1638931613114,1,set_3,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Moderately,Not at all,Very much so,Quite a bit,Moderately,A little,Very much so,No,No,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-08/phone_promptresponse_clean_2021-12-08.csv,15,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-12-08,2021-12-08 19:43:00 CST,GMT-06:00,1639014180105,Completed,2021-12-08,2021-12-08 19:44:18 CST,1639014258107,1,set_4,23,9,Quite a bit,Quite a bit,A little,Moderately,Extremely,Not at all,Moderately,A little,Not at all,Very much so,Quite a bit,Not at all,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Yes,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-09/phone_promptresponse_clean_2021-12-09.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-12-09,2021-12-09 21:39:00 CST,GMT-06:00,1639107540133,Completed,2021-12-09,2021-12-09 21:45:02 CST,1639107902011,2,set_3,24,9,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Moderately,Extremely,Moderately,Moderately,Moderately,Not at all,Quite a bit,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Sort of,Very much,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-10/phone_promptresponse_clean_2021-12-10.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2021-12-10,2021-12-10 22:41:00 CST,GMT-06:00,1639197660160,Completed,2021-12-10,2021-12-10 22:41:57 CST,1639197717755,1,set_2,23,9,Quite a bit,Quite a bit,A little,Extremely,Extremely,Not at all,Moderately,Extremely,Moderately,Very much so,A little,Not at all,Not at all,Quite a bit,No,No,0,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-11/phone_promptresponse_clean_2021-12-11.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-12-11,2021-12-11 21:30:00 CST,GMT-06:00,1639279800223,Completed,2021-12-11,2021-12-11 21:31:31 CST,1639279891224,1,set_1,25,9,A little,Extremely,Not at all,Extremely,Quite a bit,A little,A little,Moderately,Not at all,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,,,,Somewhat,Quite a bit,Definitely will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-12/phone_promptresponse_clean_2021-12-12.csv,19,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-12-12,2021-12-12 20:12:00 CST,GMT-06:00,1639361520137,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-13/phone_promptresponse_clean_2021-12-13.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-12-13,2021-12-13 20:28:00 CST,GMT-06:00,1639448880211,Completed,2021-12-13,2021-12-13 21:15:38 CST,1639451738870,2,set_4,24,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-14/phone_promptresponse_clean_2021-12-14.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-12-14,2021-12-14 20:26:00 CST,GMT-06:00,1639535160156,PartiallyCompleted,,,,,set_1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-15/phone_promptresponse_clean_2021-12-15.csv,16,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-12-15,2021-12-15 19:41:00 CST,GMT-06:00,1639618860173,Completed,2021-12-15,2021-12-15 19:42:48 CST,1639618968141,1,set_2,23,9,Not at all,Extremely,A little,Quite a bit,Quite a bit,A little,Moderately,Moderately,Quite a bit,Very much so,Quite a bit,Not at all,A little,Moderately,No,Did not have to work today,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-16/phone_promptresponse_clean_2021-12-16.csv,18,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-12-16,2021-12-16 19:10:00 CST,GMT-06:00,1639703400110,Completed,2021-12-16,2021-12-16 19:28:57 CST,1639704537128,2,set_3,23,9,A little,Extremely,A little,Extremely,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-17/phone_promptresponse_clean_2021-12-17.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-12-17,2021-12-17 19:30:00 CST,GMT-06:00,1639791000132,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-19/phone_promptresponse_clean_2021-12-19.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-12-19,2021-12-19 20:27:00 CST,GMT-06:00,1639967220160,Completed,2021-12-19,2021-12-19 20:30:58 CST,1639967458140,1,set_2,48,9,Not at all,Extremely,Moderately,Moderately,Extremely,A little,Not at all,A little,Not at all,A little,Quite a bit,Not at all,A little,Quite a bit,Yes,Did not have to work today,0,A little,Definitely will,Not thought about it,,,,Not at all,,,,,Yes,Yes,Yes,Yes,Yes,,,Sort of,,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Quite a bit
rangerabrasivedislike@timestudy_com/2021-12-20/phone_promptresponse_clean_2021-12-20.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-12-20,2021-12-20 20:35:00 CST,GMT-06:00,1640054100125,Completed,2021-12-20,2021-12-20 21:04:02 CST,1640055842506,2,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Very much so,Probably will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-21/phone_promptresponse_clean_2021-12-21.csv,18,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-12-21,2021-12-21 19:34:00 CST,GMT-06:00,1640136840129,Completed,2021-12-21,2021-12-21 19:35:11 CST,1640136911779,1,set_1,24,9,Not at all,Extremely,A little,Extremely,Extremely,A little,Moderately,Extremely,Moderately,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-22/phone_promptresponse_clean_2021-12-22.csv,15,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-12-22,2021-12-22 21:23:48 CST,GMT-06:00,1640229828133,Completed,2021-12-22,2021-12-22 21:29:33 CST,1640230173052,2,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,A little,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-23/phone_promptresponse_clean_2021-12-23.csv,35,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-12-23,2021-12-23 20:33:00 CST,GMT-06:00,1640313180153,Completed,2021-12-23,2021-12-23 20:33:56 CST,1640313236374,1,set_1,24,9,Not at all,Extremely,Moderately,Extremely,Extremely,A little,Moderately,Quite a bit,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-24/phone_promptresponse_clean_2021-12-24.csv,23,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2021-12-24,2021-12-24 22:36:00 CST,GMT-06:00,1640406960127,Completed,2021-12-24,2021-12-24 22:39:17 CST,1640407157183,1,set_4,24,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,A little,Might,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-25/phone_promptresponse_clean_2021-12-25.csv,20,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-12-25,2021-12-25 20:37:00 CST,GMT-06:00,1640486220157,Completed,2021-12-25,2021-12-25 20:38:33 CST,1640486313697,1,set_3,25,9,A little,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Very much so,Probably will,Sort of,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-12-26/phone_promptresponse_clean_2021-12-26.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-12-26,2021-12-26 21:40:00 CST,GMT-06:00,1640576400130,Completed,2021-12-26,2021-12-26 21:42:13 CST,1640576533581,1,set_2,47,9,A little,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,Yes,No,Yes,Yes,Yes,,,Sort of,,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Less,Neither more nor less,Neither more nor less,Quite a bit,Quite a bit
