.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep
reliablydetaildebate@timestudy_com/2021-10-26/phone_promptresponse_clean_2021-10-26.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-10-26,2021-10-26 21:20:00 PDT,GMT-07:00,1635308400082,Completed,2021-10-26,2021-10-26 21:20:46 PDT,1635308446586,1,set_4,23,9,A little,Not at all,Extremely,Not at all,A little,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,A little,Not at all,A little,No,No,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-10-27/phone_promptresponse_clean_2021-10-27.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-10-27,2021-10-27 20:39:00 PDT,GMT-07:00,1635392340197,Completed,2021-10-27,2021-10-27 20:39:47 PDT,1635392387215,1,set_1,24,9,Moderately,A little,A little,A little,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2021-10-28/phone_promptresponse_clean_2021-10-28.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-10-28,2021-10-28 21:21:00 PDT,GMT-07:00,1635481260172,Completed,2021-10-28,2021-10-28 21:58:11 PDT,1635483491765,2,set_1,24,9,A little,Quite a bit,A little,A little,Moderately,A little,Moderately,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,Yes,,,
reliablydetaildebate@timestudy_com/2021-10-29/phone_promptresponse_clean_2021-10-29.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,23,0,2021-10-29,2021-10-29 23:41:00 PDT,GMT-07:00,1635576060167,Completed,2021-10-29,2021-10-29 23:42:08 PDT,1635576128343,1,set_3,24,9,Not at all,Extremely,Moderately,Quite a bit,Moderately,Not at all,A little,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-10-31/phone_promptresponse_clean_2021-10-31.csv,65,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2021-10-31,2021-10-31 22:17:00 PDT,GMT-07:00,1635743820148,Completed,2021-10-31,2021-10-31 22:19:05 PDT,1635743945382,1,set_3,48,9,A little,Extremely,Quite a bit,A little,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Not really,Yes,Not really,Maybe,A little,Probably will not,Not really,Sort of,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-01/phone_promptresponse_clean_2021-11-01.csv,20,reliablydetaildebate,Daily,TIME,RANDOM,19,20,2021-11-01,2021-11-01 19:49:00 PDT,GMT-07:00,1635821340170,Completed,2021-11-01,2021-11-01 19:50:02 PDT,1635821402342,1,set_1,25,9,A little,A little,Quite a bit,A little,Moderately,A little,Not at all,A little,Not at all,Moderately,Moderately,Quite a bit,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,Not at all,Probably will not,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2021-11-02/phone_promptresponse_clean_2021-11-02.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-11-02,2021-11-02 21:10:00 PDT,GMT-07:00,1635912600193,Completed,2021-11-02,2021-11-02 21:11:08 PDT,1635912668054,1,set_4,24,9,A little,A little,Moderately,A little,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,No,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-03/phone_promptresponse_clean_2021-11-03.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-11-03,2021-11-03 21:22:00 PDT,GMT-07:00,1635999720168,Completed,2021-11-03,2021-11-03 21:23:00 PDT,1635999780617,1,set_4,23,9,A little,A little,Not at all,A little,Moderately,Moderately,Not at all,A little,Not at all,Moderately,Very much so,A little,Not at all,Moderately,No,No,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-04/phone_promptresponse_clean_2021-11-04.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-11-04,2021-11-04 21:29:00 PDT,GMT-07:00,1636086540205,Completed,2021-11-04,2021-11-04 21:31:31 PDT,1636086691900,1,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes,but I had a goal,,,
reliablydetaildebate@timestudy_com/2021-11-05/phone_promptresponse_clean_2021-11-05.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-11-05,2021-11-05 21:44:00 PDT,GMT-07:00,1636173840172,Completed,2021-11-05,2021-11-05 21:48:17 PDT,1636174097387,1,set_1,24,9,A little,Extremely,A little,Moderately,Moderately,Not at all,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,Yes,,,
reliablydetaildebate@timestudy_com/2021-11-06/phone_promptresponse_clean_2021-11-06.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2021-11-06,2021-11-06 22:37:00 PDT,GMT-07:00,1636263420239,Completed,2021-11-06,2021-11-06 22:37:42 PDT,1636263462168,1,set_2,23,9,Moderately,A little,Moderately,A little,Extremely,Not at all,Moderately,A little,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes
reliablydetaildebate@timestudy_com/2021-11-07/phone_promptresponse_clean_2021-11-07.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,20,21,2021-11-07,2021-11-07 20:23:00 PST,GMT-08:00,1636345380111,Completed,2021-11-07,2021-11-07 20:25:25 PST,1636345525422,1,set_4,48,9,A little,Moderately,A little,Moderately,Extremely,A little,Not at all,A little,Not at all,Quite a bit,Very much so,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,Sort of,Yes,Sort of,Maybe,,,,Sort of,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,A little bit,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-08/phone_promptresponse_clean_2021-11-08.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-11-08,2021-11-08 20:18:00 PST,GMT-08:00,1636431480111,Completed,2021-11-08,2021-11-08 20:23:35 PST,1636431815116,2,set_4,23,9,A little,Moderately,A little,Moderately,Extremely,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,Not at all,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-09/phone_promptresponse_clean_2021-11-09.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-11-09,2021-11-09 20:33:00 PST,GMT-08:00,1636518780131,Completed,2021-11-09,2021-11-09 20:34:18 PST,1636518858700,1,set_1,24,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,A little,A little,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2021-11-10/phone_promptresponse_clean_2021-11-10.csv,20,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-11-10,2021-11-10 21:23:00 PST,GMT-08:00,1636608180228,Completed,2021-11-10,2021-11-10 21:24:21 PST,1636608261065,1,set_2,23,9,Moderately,Quite a bit,Moderately,A little,Quite a bit,A little,A little,A little,A little,Very much so,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes
reliablydetaildebate@timestudy_com/2021-11-11/phone_promptresponse_clean_2021-11-11.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-11-11,2021-11-11 20:39:00 PST,GMT-08:00,1636691940212,Completed,2021-11-11,2021-11-11 20:53:45 PST,1636692825106,2,set_3,24,9,Moderately,A little,Not at all,Not at all,Extremely,Not at all,Not at all,Moderately,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2021-11-12,2021-11-12 22:42:00 PST,GMT-08:00,1636785720193,Completed,2021-11-12,2021-11-12 22:43:24 PST,1636785804313,1,set_4,24,9,Moderately,A little,Not at all,Not at all,Extremely,Not at all,A little,A little,Not at all,Very much so,Very much so,Moderately,Not at all,Moderately,No,No,0,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-13/phone_promptresponse_clean_2021-11-13.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2021-11-13,2021-11-13 22:45:00 PST,GMT-08:00,1636872300252,Completed,2021-11-13,2021-11-13 23:05:14 PST,1636873514984,2,set_3,24,9,Moderately,Extremely,A little,Moderately,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-14/phone_promptresponse_clean_2021-11-14.csv,20,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-11-14,2021-11-14 20:35:00 PST,GMT-08:00,1636950900211,Completed,2021-11-14,2021-11-14 20:42:32 PST,1636951352948,2,set_3,48,9,Moderately,A little,Not at all,A little,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Sort of,No and I didn't have a goal,Yes,Yes,A little,Probably will,Sort of,Yes,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-15/phone_promptresponse_clean_2021-11-15.csv,20,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-11-15,2021-11-15 20:23:00 PST,GMT-08:00,1637036580164,Completed,2021-11-15,2021-11-15 20:26:06 PST,1637036766518,1,set_2,23,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Moderately,A little,A little,Quite a bit,Very much so,Very much so,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2021-11-16/phone_promptresponse_clean_2021-11-16.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-11-16,2021-11-16 20:44:00 PST,GMT-08:00,1637124240116,Completed,2021-11-16,2021-11-16 20:44:44 PST,1637124284404,1,set_2,24,9,Moderately,A little,A little,Moderately,Quite a bit,Not at all,A little,Moderately,A little,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Yes
reliablydetaildebate@timestudy_com/2021-11-17/phone_promptresponse_clean_2021-11-17.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-11-17,2021-11-17 21:20:00 PST,GMT-08:00,1637212800213,Completed,2021-11-17,2021-11-17 21:21:43 PST,1637212903565,1,set_4,23,9,A little,Moderately,A little,A little,Extremely,A little,Not at all,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-18/phone_promptresponse_clean_2021-11-18.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2021-11-18,2021-11-18 22:01:05 PST,GMT-08:00,1637301665599,Completed,2021-11-18,2021-11-18 22:03:43 PST,1637301823547,1,set_1,25,9,Not at all,Quite a bit,A little,A little,Moderately,Extremely,Quite a bit,Not at all,Quite a bit,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,Not at all,Probably will not,Sort of,Yes,,,
reliablydetaildebate@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2021-11-19,2021-11-19 22:19:00 PST,GMT-08:00,1637389140167,Completed,2021-11-19,2021-11-19 22:54:22 PST,1637391262702,2,set_1,24,9,Not at all,Extremely,A little,Moderately,Quite a bit,Not at all,A little,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will,Yes,Yes,,,
reliablydetaildebate@timestudy_com/2021-11-20/phone_promptresponse_clean_2021-11-20.csv,18,reliablydetaildebate,Daily,BURST,RANDOM,20,21,2021-11-20,2021-11-20 20:39:00 PST,GMT-08:00,1637469540148,Completed,2021-11-20,2021-11-20 20:39:42 PST,1637469582956,1,set_3,23,9,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-22/phone_promptresponse_clean_2021-11-22.csv,1,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2021-11-21,2021-11-21 22:39:00 PST,GMT-08:00,1637563140124,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-22/phone_promptresponse_clean_2021-11-22.csv,19,reliablydetaildebate,Daily,BURST,RANDOM,20,21,2021-11-22,2021-11-22 20:29:00 PST,GMT-08:00,1637641740188,Completed,2021-11-22,2021-11-22 20:30:32 PST,1637641832487,1,set_2,23,9,Not at all,Moderately,A little,A little,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Yes
reliablydetaildebate@timestudy_com/2021-11-23/phone_promptresponse_clean_2021-11-23.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-11-23,2021-11-23 21:43:03 PST,GMT-08:00,1637732583317,Completed,2021-11-23,2021-11-23 21:44:39 PST,1637732679818,1,set_3,23,9,Not at all,Quite a bit,A little,A little,Extremely,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,Quite a bit,Definitely will not,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-24/phone_promptresponse_clean_2021-11-24.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2021-11-24,2021-11-24 22:16:53 PST,GMT-08:00,1637821013664,Completed,2021-11-24,2021-11-24 22:18:04 PST,1637821084299,1,set_4,23,9,A little,Moderately,Quite a bit,Not at all,Moderately,A little,A little,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Not at all,No,Yes,0,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-25/phone_promptresponse_clean_2021-11-25.csv,28,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-11-25,2021-11-25 20:42:00 PST,GMT-08:00,1637901720156,Completed,2021-11-25,2021-11-25 20:42:43 PST,1637901763368,1,set_3,23,9,Not at all,Quite a bit,A little,A little,Quite a bit,Not at all,Not at all,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-26/phone_promptresponse_clean_2021-11-26.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-11-26,2021-11-26 21:40:00 PST,GMT-08:00,1637991600208,Completed,2021-11-26,2021-11-26 21:41:13 PST,1637991673698,1,set_4,23,9,A little,Moderately,Quite a bit,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-27/phone_promptresponse_clean_2021-11-27.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-11-27,2021-11-27 20:47:00 PST,GMT-08:00,1638074820198,Completed,2021-11-27,2021-11-27 20:47:48 PST,1638074868293,1,set_3,24,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,A little,Definitely will,Yes,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-28/phone_promptresponse_clean_2021-11-28.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-11-28,2021-11-28 20:26:00 PST,GMT-08:00,1638159960103,Completed,2021-11-28,2021-11-28 20:28:31 PST,1638160111275,1,set_4,48,9,A little,Moderately,Not at all,A little,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,Quite a bit,Might,Not really,Not really,Yes,Sort of,Yes,,,,Yes,No,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2021-11-29/phone_promptresponse_clean_2021-11-29.csv,30,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-11-29,2021-11-29 20:46:00 PST,GMT-08:00,1638247560205,Completed,2021-11-29,2021-11-29 20:47:27 PST,1638247647632,1,set_2,23,9,A little,Moderately,A little,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2021-11-30/phone_promptresponse_clean_2021-11-30.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-11-30,2021-11-30 21:36:00 PST,GMT-08:00,1638336960235,Completed,2021-11-30,2021-11-30 21:36:52 PST,1638337012368,1,set_2,23,9,A little,Not at all,Moderately,Not at all,A little,A little,Quite a bit,Quite a bit,A little,Very much so,Very much so,A little,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2021-12-01/phone_promptresponse_clean_2021-12-01.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-12-01,2021-12-01 20:46:00 PST,GMT-08:00,1638420360205,Completed,2021-12-01,2021-12-01 20:46:59 PST,1638420419716,1,set_3,23,9,Not at all,A little,Not at all,A little,Extremely,Moderately,Quite a bit,Moderately,A little,Quite a bit,Very much so,A little,Not at all,A little,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-12-02/phone_promptresponse_clean_2021-12-02.csv,24,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2021-12-02,2021-12-02 22:18:00 PST,GMT-08:00,1638512280175,Completed,2021-12-02,2021-12-02 22:19:08 PST,1638512348434,1,set_1,25,9,A little,Not at all,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,A little,Might,Not really,Maybe,,,
reliablydetaildebate@timestudy_com/2021-12-03/phone_promptresponse_clean_2021-12-03.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-12-03,2021-12-03 21:48:00 PST,GMT-08:00,1638596880202,Completed,2021-12-03,2021-12-03 21:48:56 PST,1638596936355,1,set_1,25,9,A little,Moderately,Not at all,Quite a bit,Quite a bit,A little,A little,A little,A little,Very much so,Very much so,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,A little,Definitely will,Yes,but I had a goal,,,
reliablydetaildebate@timestudy_com/2021-12-04/phone_promptresponse_clean_2021-12-04.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-12-04,2021-12-04 21:38:00 PST,GMT-08:00,1638682680207,Completed,2021-12-04,2021-12-04 21:38:55 PST,1638682735941,1,set_2,24,9,Not at all,A little,Extremely,A little,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes
reliablydetaildebate@timestudy_com/2021-12-05/phone_promptresponse_clean_2021-12-05.csv,24,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-12-05,2021-12-05 21:12:00 PST,GMT-08:00,1638767520204,Completed,2021-12-05,2021-12-05 21:15:57 PST,1638767757555,1,set_1,48,9,A little,Moderately,Quite a bit,A little,Moderately,A little,Not at all,A little,Moderately,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Not really,Yes,Sort of,Yes,,,,Sort of,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,Not at all,Probably will not,Not really,Yes,,,
reliablydetaildebate@timestudy_com/2021-12-06/phone_promptresponse_clean_2021-12-06.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-12-06,2021-12-06 21:39:00 PST,GMT-08:00,1638855540176,Completed,2021-12-06,2021-12-06 21:40:14 PST,1638855614330,1,set_2,24,9,A little,Moderately,A little,A little,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,,,Not at all,Probably will,Yes
