.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage
doorpostthesisjubilance@timestudy_com/2021-07-10/phone_promptresponse_clean_2021-07-10.csv,20,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-07-10,2021-07-10 20:34:00 PDT,GMT-07:00,1625974440114,Completed,2021-07-10,2021-07-10 20:35:38 PDT,1625974538450,1,set_4,24,9,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,A little,A little,A little,A little,Moderately,Not at all,Moderately,A little,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-11/phone_promptresponse_clean_2021-07-11.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-07-11,2021-07-11 20:31:00 PDT,GMT-07:00,1626060660121,Completed,2021-07-11,2021-07-11 20:41:47 PDT,1626061307370,2,set_1,48,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,A little,A little,Not at all,Moderately,Not at all,Moderately,A little,Moderately,No,No,0,Very much so,Definitely will,Yes,but I had a goal,Sort of,Yes,Not really,but had a goal,Not really,,,Sort of,,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Moderate,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,33,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-12,2021-07-12 21:15:00 PDT,GMT-07:00,1626149700127,Completed,2021-07-12,2021-07-12 21:17:19 PDT,1626149839064,1,set_2,25,9,Quite a bit,Moderately,A little,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,Not at all
doorpostthesisjubilance@timestudy_com/2021-07-13/phone_promptresponse_clean_2021-07-13.csv,16,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-07-13,2021-07-13 20:30:00 PDT,GMT-07:00,1626233400171,Completed,2021-07-13,2021-07-13 20:31:13 PDT,1626233473391,1,set_4,24,9,Quite a bit,A little,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,A little,Moderately,Not at all,Quite a bit,Moderately,Moderately,Not sure,Did not have to work today,0,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-15/phone_promptresponse_clean_2021-07-15.csv,1,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-14,2021-07-14 21:46:00 PDT,GMT-07:00,1626324360363,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-15/phone_promptresponse_clean_2021-07-15.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-07-15,2021-07-15 20:40:00 PDT,GMT-07:00,1626406800123,Completed,2021-07-15,2021-07-15 20:45:19 PDT,1626407119276,2,set_3,23,9,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-07-16/phone_promptresponse_clean_2021-07-16.csv,43,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-07-16,2021-07-16 20:45:00 PDT,GMT-07:00,1626493500096,Completed,2021-07-16,2021-07-16 21:06:51 PDT,1626494811346,2,set_4,23,9,Not at all,Quite a bit,A little,Extremely,Quite a bit,A little,Not at all,A little,Not at all,A little,A little,Moderately,A little,Moderately,No,Yes,0,,,,,,,,,,Very much so,Probably will,,Not really,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,28,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-17,2021-07-17 21:37:00 PDT,GMT-07:00,1626583020258,Completed,2021-07-17,2021-07-17 22:07:58 PDT,1626584878050,2,set_1,24,9,A little,Quite a bit,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,A little,Moderately,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,Very much so,Probably will,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,18,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-07-18,2021-07-18 21:16:00 PDT,GMT-07:00,1626668160095,Completed,2021-07-18,2021-07-18 21:27:25 PDT,1626668845528,2,set_2,49,9,Moderately,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,A little,A little,No,Yes,0,,,,,Yes,Yes,Not really,but had a goal,Not really,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Neither more nor less,Very little,Very little,,,,Very much so,Probably will,Yes,A little bit
doorpostthesisjubilance@timestudy_com/2021-07-19/phone_promptresponse_clean_2021-07-19.csv,17,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-07-19,2021-07-19 21:12:00 PDT,GMT-07:00,1626754320117,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,19,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-07-20,2021-07-20 21:20:00 PDT,GMT-07:00,1626841200740,Completed,2021-07-20,2021-07-20 21:41:45 PDT,1626842505743,2,set_1,24,9,Moderately,Quite a bit,Moderately,Extremely,Moderately,A little,A little,A little,A little,Quite a bit,Moderately,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,14,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-07-21,2021-07-21 21:16:00 PDT,GMT-07:00,1626927360189,Completed,2021-07-21,2021-07-21 21:17:27 PDT,1626927447621,1,set_2,23,9,Quite a bit,Moderately,Moderately,Moderately,A little,Moderately,A little,Quite a bit,A little,Moderately,Not at all,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,24,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-22,2021-07-22 21:12:00 PDT,GMT-07:00,1627013520288,Completed,2021-07-22,2021-07-22 21:12:58 PDT,1627013578235,1,set_2,24,9,Moderately,A little,Moderately,Extremely,Moderately,A little,A little,A little,A little,A little,Not at all,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-23,2021-07-23 21:17:00 PDT,GMT-07:00,1627100220179,Completed,2021-07-23,2021-07-23 21:23:13 PDT,1627100593512,2,set_2,24,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,A little,A little,A little,Quite a bit,Not at all,Moderately,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-07-24/phone_promptresponse_clean_2021-07-24.csv,13,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-24,2021-07-24 21:45:01 PDT,GMT-07:00,1627188301367,Completed,2021-07-24,2021-07-24 22:16:03 PDT,1627190163565,2,set_3,23,9,Moderately,Quite a bit,Moderately,A little,Quite a bit,Moderately,A little,A little,Moderately,Moderately,Not at all,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-25,2021-07-25 21:27:00 PDT,GMT-07:00,1627273620113,Completed,2021-07-25,2021-07-25 21:59:59 PDT,1627275599683,2,set_1,49,9,Extremely,Moderately,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Quite a bit,No,Yes,0,Very much so,Definitely will,Sort of,but I had a goal,Yes,Yes,Not really,Maybe,Not really,,,Yes,,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,More,Quite a bit,Quite a bit,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-26,2021-07-26 21:41:00 PDT,GMT-07:00,1627360860289,Completed,2021-07-26,2021-07-26 21:42:01 PDT,1627360921812,1,set_2,23,9,Moderately,Quite a bit,A little,Quite a bit,Moderately,A little,A little,A little,Moderately,Moderately,A little,Quite a bit,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,13,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-27,2021-07-27 21:26:00 PDT,GMT-07:00,1627446360210,Completed,2021-07-27,2021-07-27 21:26:55 PDT,1627446415893,1,set_1,24,9,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,A little,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,No,Did not have to work today,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,1,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-28,2021-07-28 21:13:00 PDT,GMT-07:00,1627531980277,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-29,2021-07-29 21:33:00 PDT,GMT-07:00,1627619580197,Completed,2021-07-29,2021-07-29 21:33:54 PDT,1627619634786,1,set_4,23,9,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,A little,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,Quite a bit,Yes,Did not have to work today,0,,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-30,2021-07-30 21:47:00 PDT,GMT-07:00,1627706820170,Completed,2021-07-30,2021-07-30 21:48:03 PDT,1627706883007,1,set_4,24,9,Moderately,Quite a bit,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,Very much so,Quite a bit,Moderately,A little,Moderately,No,No,0,,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-31,2021-07-31 21:19:00 PDT,GMT-07:00,1627791540177,Completed,2021-07-31,2021-07-31 21:20:56 PDT,1627791656622,1,set_1,25,9,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,A little,Moderately,No,No,0,Very much so,Definitely will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-01/phone_promptresponse_clean_2021-08-01.csv,15,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-08-01,2021-08-01 21:26:00 PDT,GMT-07:00,1627878360130,Completed,2021-08-01,2021-08-01 22:00:06 PDT,1627880406970,2,set_1,48,9,A little,Moderately,A little,A little,Quite a bit,Moderately,A little,A little,A little,Moderately,Not at all,Moderately,A little,A little,No,No,0,Very much so,Definitely will,Sort of,but I had a goal,Sort of,No and I didn't have a goal,Not really,Maybe,No,,,No,,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Very little,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,22,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-08-03,2021-08-03 21:27:00 PDT,GMT-07:00,1628051220127,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,15,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-08-04,2021-08-04 21:36:00 PDT,GMT-07:00,1628138160107,Completed,2021-08-04,2021-08-04 22:01:31 PDT,1628139691697,2,set_2,23,9,A little,Quite a bit,Moderately,Moderately,Moderately,A little,Not at all,A little,Moderately,Moderately,Not at all,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,14,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-08-05,2021-08-05 21:13:00 PDT,GMT-07:00,1628223180160,Completed,2021-08-05,2021-08-05 21:52:32 PDT,1628225552077,2,set_1,24,9,Moderately,Quite a bit,Moderately,Extremely,Moderately,A little,A little,A little,A little,Quite a bit,A little,Moderately,A little,Quite a bit,Yes,Did not have to work today,0,Not at all,Might,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-08-06,2021-08-06 21:25:00 PDT,GMT-07:00,1628310300367,Completed,2021-08-06,2021-08-06 21:26:43 PDT,1628310403236,1,set_4,24,9,Moderately,Moderately,A little,Moderately,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-08-07,2021-08-07 21:35:00 PDT,GMT-07:00,1628397300172,Completed,2021-08-07,2021-08-07 21:38:22 PDT,1628397502479,1,set_4,23,9,Moderately,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,A little,A little,Very much so,Quite a bit,Not at all,No,Did not have to work today,0,,,,,,,,,,Very much so,Probably will,,Not really,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-08-08,2021-08-08 21:10:00 PDT,GMT-07:00,1628482200161,Completed,2021-08-08,2021-08-08 21:16:31 PDT,1628482591442,2,set_2,47,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,A little,A little,Not at all,Moderately,No,No,0,,,,,Yes,Yes,Not really,but had a goal,Not really,,,Not really,,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,More,More,Moderate,Quite a bit,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,1,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-08-09,2021-08-09 21:47:00 PDT,GMT-07:00,1628570820211,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,13,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-08-10,2021-08-10 20:20:00 PDT,GMT-07:00,1628652000440,Completed,2021-08-10,2021-08-10 20:21:26 PDT,1628652086794,1,set_4,25,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,A little,A little,A little,Not at all,Moderately,Quite a bit,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-08-11,2021-08-11 20:12:00 PDT,GMT-07:00,1628737920131,Completed,2021-08-11,2021-08-11 20:49:00 PDT,1628740140714,2,set_1,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,A little,A little,Quite a bit,A little,Moderately,Moderately,A little,No,Did not have to work today,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,16,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-08-12,2021-08-12 21:37:00 PDT,GMT-07:00,1628829420163,Completed,2021-08-12,2021-08-12 21:38:20 PDT,1628829500041,1,set_2,23,9,Quite a bit,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,24,doorpostthesisjubilance,Daily,TIME,RANDOM,23,0,2021-08-13,2021-08-13 23:16:57 PDT,GMT-07:00,1628921817003,Completed,2021-08-13,2021-08-13 23:17:42 PDT,1628921862767,1,set_2,24,9,A little,Moderately,A little,Moderately,A little,Moderately,A little,A little,A little,Quite a bit,Moderately,Moderately,A little,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Not thought about it,Not at all
doorpostthesisjubilance@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,21,doorpostthesisjubilance,Daily,BURST,RANDOM,22,23,2021-08-14,2021-08-14 22:23:00 PDT,GMT-07:00,1629004980136,Completed,2021-08-14,2021-08-14 22:31:02 PDT,1629005462573,2,set_1,24,9,Moderately,Not at all,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,A little,A little,Quite a bit,Moderately,A little,No,Did not have to work today,0,Very much so,Might,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,16,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-08-15,2021-08-15 21:41:00 PDT,GMT-07:00,1629088860134,Completed,2021-08-15,2021-08-15 21:43:53 PDT,1629089033946,1,set_2,48,9,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,A little,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,No,Yes,0,,,,,Yes,Yes,No,but had a goal,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Moderate,,,,Very much so,Definitely will,Yes,A little bit
doorpostthesisjubilance@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,14,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-08-16,2021-08-16 21:41:00 PDT,GMT-07:00,1629175260337,Completed,2021-08-16,2021-08-16 21:42:21 PDT,1629175341988,1,set_1,24,9,A little,Extremely,Moderately,Moderately,A little,A little,A little,A little,Moderately,A little,Not at all,Very much so,Moderately,A little,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,14,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-08-17,2021-08-17 20:40:00 PDT,GMT-07:00,1629258000178,Completed,2021-08-17,2021-08-17 21:27:51 PDT,1629260871468,2,set_1,25,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,A little,A little,A little,Quite a bit,A little,Moderately,A little,Quite a bit,Yes,Did not have to work today,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-08-18,2021-08-18 20:43:00 PDT,GMT-07:00,1629344580288,Completed,2021-08-18,2021-08-18 20:44:43 PDT,1629344683216,1,set_3,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,A little,A little,A little,Quite a bit,A little,Moderately,A little,Moderately,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-08-19,2021-08-19 20:24:00 PDT,GMT-07:00,1629429840208,Completed,2021-08-19,2021-08-19 20:25:16 PDT,1629429916255,1,set_4,23,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-08-20,2021-08-20 21:23:00 PDT,GMT-07:00,1629519780227,Completed,2021-08-20,2021-08-20 21:24:18 PDT,1629519858754,1,set_1,24,9,A little,Quite a bit,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,Moderately,A little,Quite a bit,A little,Quite a bit,No,No,0,A little,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-08-21,2021-08-21 20:45:00 PDT,GMT-07:00,1629603900132,Completed,2021-08-21,2021-08-21 20:46:39 PDT,1629603999985,1,set_1,25,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,A little,A little,A little,A little,Moderately,A little,Moderately,Moderately,A little,No,Did not have to work today,0,A little,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,13,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-08-22,2021-08-22 21:37:12 PDT,GMT-07:00,1629693432159,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,20,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-08-24,2021-08-24 20:25:00 PDT,GMT-07:00,1629861900208,Completed,2021-08-24,2021-08-24 20:25:54 PDT,1629861954390,1,set_4,24,9,A little,Extremely,Moderately,A little,Moderately,A little,Quite a bit,Moderately,A little,Moderately,A little,Quite a bit,Moderately,A little,No,No,0,,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-08-25,2021-08-25 20:37:00 PDT,GMT-07:00,1629949020172,Completed,2021-08-25,2021-08-25 20:38:57 PDT,1629949137537,1,set_3,24,9,Moderately,Moderately,Moderately,Extremely,Moderately,A little,A little,A little,Moderately,A little,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
doorpostthesisjubilance@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-08-26,2021-08-26 20:41:00 PDT,GMT-07:00,1630035660158,Completed,2021-08-26,2021-08-26 20:41:45 PDT,1630035705043,1,set_4,24,9,Moderately,Quite a bit,A little,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,A little,Moderately,Quite a bit,Moderately,No,Yes,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-08-27,2021-08-27 21:31:48 PDT,GMT-07:00,1630125108275,Completed,2021-08-27,2021-08-27 21:32:41 PDT,1630125161033,1,set_1,25,9,Moderately,Moderately,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Moderately,A little,Moderately,A little,Quite a bit,No,No,0,A little,Probably will not,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,12,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-08-28,2021-08-28 20:37:00 PDT,GMT-07:00,1630208220135,Completed,2021-08-28,2021-08-28 20:53:57 PDT,1630209237352,2,set_4,23,9,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,Quite a bit,A little,Moderately,No,Yes,0,,,,,,,,,,Very much so,Definitely will,,Not really,,,,,,,,,,,,,,,,,
