.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
headwearskirmishantidote@timestudy_com/2021-11-07/phone_promptresponse_clean_2021-11-07.csv,2,headwearskirmishantidote,Daily,TIME,RANDOM,1,2,2021-11-07,2021-11-07 01:17:00 CST,GMT-06:00,1636269420199,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-08/phone_promptresponse_clean_2021-11-08.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-08,2021-11-08 00:42:00 CST,GMT-06:00,1636353720231,Completed,2021-11-08,2021-11-08 00:44:43 CST,1636353883604,1,set_4,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,Somewhat,,,,,Sort of,Yes,Sort of,but had a goal,Not really,Quite a bit,Probably will,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2021-11-09/phone_promptresponse_clean_2021-11-09.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-11-08,2021-11-08 23:40:00 CST,GMT-06:00,1636436400202,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-10/phone_promptresponse_clean_2021-11-10.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-10,2021-11-10 00:33:00 CST,GMT-06:00,1636525980600,Completed,2021-11-10,2021-11-10 01:52:19 CST,1636530739173,2,set_3,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,A little,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,No,0,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-11/phone_promptresponse_clean_2021-11-11.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-11,2021-11-11 00:16:00 CST,GMT-06:00,1636611360221,Completed,2021-11-11,2021-11-11 01:23:41 CST,1636615421564,2,set_2,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-12,2021-11-12 00:17:00 CST,GMT-06:00,1636697820226,Completed,2021-11-12,2021-11-12 01:36:53 CST,1636702613225,2,set_2,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-13/phone_promptresponse_clean_2021-11-13.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2021-11-13,2021-11-13 00:38:00 CST,GMT-06:00,1636785480211,Completed,2021-11-13,2021-11-13 00:40:24 CST,1636785624044,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,Extremely,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-14/phone_promptresponse_clean_2021-11-14.csv,2,headwearskirmishantidote,Daily,BURST,RANDOM,1,2,2021-11-14,2021-11-14 01:22:00 CST,GMT-06:00,1636874520197,Completed,2021-11-14,2021-11-14 01:23:46 CST,1636874626809,1,set_2,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Probably will,Yes,,,,,,Not really,Yes,Not really,Yes,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2021-11-14/phone_promptresponse_clean_2021-11-14.csv,24,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2021-11-14,2021-11-14 23:42:42 CST,GMT-06:00,1636954962261,Completed,2021-11-14,2021-11-14 23:44:13 CST,1636955053486,1,set_3,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Not at all,Definitely will not,No,,,,,,,,,No,Yes,No,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2021-11-16/phone_promptresponse_clean_2021-11-16.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2021-11-16,2021-11-16 00:13:00 CST,GMT-06:00,1637043180240,Completed,2021-11-16,2021-11-16 00:13:54 CST,1637043234425,1,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-17/phone_promptresponse_clean_2021-11-17.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-17,2021-11-17 00:23:00 CST,GMT-06:00,1637130180209,Completed,2021-11-17,2021-11-17 01:49:21 CST,1637135361742,2,set_3,25,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Definitely will not,No,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-18/phone_promptresponse_clean_2021-11-18.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-18,2021-11-18 00:25:00 CST,GMT-06:00,1637216700214,Completed,2021-11-18,2021-11-18 01:51:34 CST,1637221894014,2,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-19,2021-11-19 00:12:00 CST,GMT-06:00,1637302320227,Completed,2021-11-19,2021-11-19 01:39:05 CST,1637307545546,2,set_2,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Might,Yes,A little bit,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-20/phone_promptresponse_clean_2021-11-20.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-20,2021-11-20 00:13:00 CST,GMT-06:00,1637388780297,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-21,2021-11-21 00:45:00 CST,GMT-06:00,1637477100234,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-22/phone_promptresponse_clean_2021-11-22.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-11-21,2021-11-21 23:44:00 CST,GMT-06:00,1637559840245,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-23/phone_promptresponse_clean_2021-11-23.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-23,2021-11-23 00:42:00 CST,GMT-06:00,1637649720249,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-24/phone_promptresponse_clean_2021-11-24.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-24,2021-11-24 00:32:00 CST,GMT-06:00,1637735520237,Completed,2021-11-24,2021-11-24 01:32:53 CST,1637739173334,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-25/phone_promptresponse_clean_2021-11-25.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-25,2021-11-25 00:20:00 CST,GMT-06:00,1637821200224,Completed,2021-11-25,2021-11-25 02:13:10 CST,1637827990113,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,A little,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-26/phone_promptresponse_clean_2021-11-26.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2021-11-26,2021-11-26 00:41:00 CST,GMT-06:00,1637908860261,Completed,2021-11-26,2021-11-26 00:42:01 CST,1637908921349,1,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,A little,Probably will,Yes,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-27/phone_promptresponse_clean_2021-11-27.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2021-11-27,2021-11-27 00:23:00 CST,GMT-06:00,1637994180248,Completed,2021-11-27,2021-11-27 00:31:44 CST,1637994704387,2,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-11-28/phone_promptresponse_clean_2021-11-28.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2021-11-28,2021-11-28 00:19:00 CST,GMT-06:00,1638080340230,Completed,2021-11-28,2021-11-28 00:24:23 CST,1638080663447,2,set_4,48,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,,,,Very much,,,,,No,Maybe,Sort of,Yes,No,Quite a bit,Probably will,Sort of,Sort of,Not at all,A little,I am currently experiencing mild-moderate viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Very little,Very little
headwearskirmishantidote@timestudy_com/2021-11-28/phone_promptresponse_clean_2021-11-28.csv,25,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2021-11-28,2021-11-28 23:46:06 CST,GMT-06:00,1638164766207,Completed,2021-11-28,2021-11-28 23:48:28 CST,1638164908466,1,set_3,48,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Not at all,Probably will not,Not really,,,,,,,,,Not really,Yes,Not really,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2021-11-30/phone_promptresponse_clean_2021-11-30.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-11-30,2021-11-30 00:48:00 CST,GMT-06:00,1638254880248,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-01/phone_promptresponse_clean_2021-12-01.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-01,2021-12-01 00:36:00 CST,GMT-06:00,1638340560246,Completed,2021-12-01,2021-12-01 00:37:11 CST,1638340631924,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-02/phone_promptresponse_clean_2021-12-02.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-02,2021-12-02 00:26:00 CST,GMT-06:00,1638426360290,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-03/phone_promptresponse_clean_2021-12-03.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-03,2021-12-03 00:24:00 CST,GMT-06:00,1638512640273,Completed,2021-12-03,2021-12-03 00:39:22 CST,1638513562500,2,set_1,25,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Somewhat,A little,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-04/phone_promptresponse_clean_2021-12-04.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-04,2021-12-04 00:34:00 CST,GMT-06:00,1638599640272,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-05/phone_promptresponse_clean_2021-12-05.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-05,2021-12-05 00:40:00 CST,GMT-06:00,1638686400263,Completed,2021-12-05,2021-12-05 02:25:52 CST,1638692752589,2,set_3,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Not at all,Definitely will not,No,,,,,,,,,Not really,Yes,Not really,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Moderate
headwearskirmishantidote@timestudy_com/2021-12-05/phone_promptresponse_clean_2021-12-05.csv,70,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-12-05,2021-12-05 23:31:00 CST,GMT-06:00,1638768660263,Completed,2021-12-05,2021-12-05 23:33:11 CST,1638768791755,1,set_1,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,A little,Definitely will,Yes,Maybe,Not really,Yes,Not really,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2021-12-07/phone_promptresponse_clean_2021-12-07.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-07,2021-12-07 00:15:00 CST,GMT-06:00,1638857700264,Completed,2021-12-07,2021-12-07 00:15:51 CST,1638857751019,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-08/phone_promptresponse_clean_2021-12-08.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-08,2021-12-08 00:47:00 CST,GMT-06:00,1638946020291,Completed,2021-12-08,2021-12-08 00:54:40 CST,1638946480581,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,A little,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-09/phone_promptresponse_clean_2021-12-09.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-09,2021-12-09 00:24:00 CST,GMT-06:00,1639031040303,Completed,2021-12-09,2021-12-09 01:41:44 CST,1639035704730,2,set_3,25,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-10/phone_promptresponse_clean_2021-12-10.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-10,2021-12-10 00:21:01 CST,GMT-06:00,1639117261557,Completed,2021-12-10,2021-12-10 01:51:55 CST,1639122715371,2,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,A little,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-11/phone_promptresponse_clean_2021-12-11.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-11,2021-12-11 00:12:00 CST,GMT-06:00,1639203120307,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-12/phone_promptresponse_clean_2021-12-12.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2021-12-12,2021-12-12 00:45:00 CST,GMT-06:00,1639291500254,Completed,2021-12-12,2021-12-12 00:47:17 CST,1639291637670,1,set_4,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,Not really,Yes,No,Maybe,No,Quite a bit,Probably will,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2021-12-13/phone_promptresponse_clean_2021-12-13.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2021-12-13,2021-12-13 00:31:00 CST,GMT-06:00,1639377060265,Completed,2021-12-13,2021-12-13 00:34:36 CST,1639377276683,1,set_3,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,Not at all,Definitely will not,No,,,,,,,,,No,Yes,Not really,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2021-12-14/phone_promptresponse_clean_2021-12-14.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2021-12-14,2021-12-14 00:26:00 CST,GMT-06:00,1639463160263,Completed,2021-12-14,2021-12-14 00:33:23 CST,1639463603407,2,set_2,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Yes,Extremely,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-14/phone_promptresponse_clean_2021-12-14.csv,24,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2021-12-14,2021-12-14 23:48:01 CST,GMT-06:00,1639547281653,Completed,2021-12-14,2021-12-14 23:48:46 CST,1639547326237,1,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-16/phone_promptresponse_clean_2021-12-16.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-16,2021-12-16 00:30:00 CST,GMT-06:00,1639636200269,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-17/phone_promptresponse_clean_2021-12-17.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-17,2021-12-17 00:26:00 CST,GMT-06:00,1639722360240,Completed,2021-12-17,2021-12-17 01:32:07 CST,1639726327692,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Not at all,Definitely will,Yes,No,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-18/phone_promptresponse_clean_2021-12-18.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-18,2021-12-18 00:47:00 CST,GMT-06:00,1639810020266,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-19/phone_promptresponse_clean_2021-12-19.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-19,2021-12-19 00:39:00 CST,GMT-06:00,1639895940247,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-20/phone_promptresponse_clean_2021-12-20.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-20,2021-12-20 00:32:00 CST,GMT-06:00,1639981920260,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-21/phone_promptresponse_clean_2021-12-21.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-21,2021-12-21 00:41:00 CST,GMT-06:00,1640068860657,Completed,2021-12-21,2021-12-21 01:30:37 CST,1640071837866,2,set_1,25,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,A little,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-12-22/phone_promptresponse_clean_2021-12-22.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-12-22,2021-12-22 00:41:00 CST,GMT-06:00,1640155260257,Completed,2021-12-22,2021-12-22 01:42:13 CST,1640158933571,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,A little,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
